node->getNodeTime(),      generateToRecv_Delay,      sendToRecv_Delay,      ccnMsg->msg_chunk_num
860837220,      11422200,      20001,      14,  0
920244221,      11422200,      20001,      15,  0
987415108,      11422200,      20001,      16,  0
1101476600,      56372957,      20001,      17,  0
1140128200,      37124229,      20001,      18,  0
1156670144,      11422200,      20001,      19,  0
1217152685,      11422200,      20001,      20,  0
1267783819,      11422200,      20001,      21,  0
1309311260,      11422200,      20001,      22,  0
1391672741,      11422200,      20001,      23,  0
1416571018,      11422200,      20001,      24,  0
1476995188,      11422200,      20001,      25,  0
1511428905,      11422200,      20001,      26,  0
1600215016,      11422200,      20001,      27,  0
1624678489,      11422200,      20001,      28,  0
1679784863,      11422200,      20001,      29,  0
1717805595,      11422200,      20001,      30,  0
1807524196,      11422200,      20001,      31,  0
1847755235,      11422200,      20001,      32,  0
1896438017,      11422200,      20001,      33,  0
1955814103,      11422200,      20001,      34,  0
2016675190,      11422200,      20001,      35,  0
2070219237,      11422200,      20001,      36,  0
2162164958,      11422200,      20001,      37,  0
2203768603,      11422200,      20001,      38,  0
2273068286,      11422200,      20001,      39,  0
2346096425,      11422200,      20001,      40,  0
2399832563,      11422200,      20001,      41,  0
2483866354,      11422200,      20001,      42,  0
2521162008,      11422200,      20001,      43,  0
2567910053,      11422200,      20001,      44,  0
2661853713,      11422200,      20001,      45,  0
2732502453,      11422200,      20001,      46,  0
2786196184,      11422200,      20001,      47,  0
2836687785,      11422200,      20001,      48,  0
2909432266,      11422200,      20001,      49,  0
2966468871,      11422200,      20001,      50,  0
3059928521,      11422200,      20001,      51,  0
3090892980,      11422200,      20001,      52,  0
3160278455,      11422200,      20001,      53,  0
3227991033,      11422200,      20001,      54,  0
3308661062,      11422200,      20001,      55,  0
3362936742,      11422200,      20001,      56,  0
3397005986,      11422200,      20001,      57,  0
3459801072,      11422200,      20001,      58,  0
3492474476,      11422200,      20001,      59,  0
3519974738,      11422200,      20001,      60,  0
3578019982,      11422200,      20001,      61,  0
3674165977,      11422200,      20001,      62,  0
3746928094,      11422200,      20001,      63,  0
3824776919,      11422200,      20001,      64,  0
3867148872,      11422200,      20001,      65,  0
3932127709,      11422200,      20001,      66,  0
3963460460,      11422200,      20001,      67,  0
3992697438,      11422200,      20001,      68,  0
4024942174,      11422200,      20001,      69,  0
4050212227,      11422200,      20001,      70,  0
4073769172,      11422200,      20001,      71,  0
4106956774,      11422200,      20001,      72,  0
4188545314,      11422200,      20001,      73,  0
4259136403,      11422200,      20001,      74,  0
4328395558,      11422200,      20001,      75,  0
4355141237,      11422200,      20001,      76,  0
4415114927,      11422200,      20001,      77,  0
4440024971,      11422200,      20001,      78,  0
4495420911,      11422200,      20001,      79,  0
4559529987,      11422200,      20001,      80,  0
4583040956,      11422200,      20001,      81,  0
4680373787,      11422200,      20001,      82,  0
4769138332,      11422200,      20001,      83,  0
4866300279,      11422200,      20001,      84,  0
4953552982,      11422200,      20001,      85,  0
4973343699,      11422200,      20001,      86,  0
5039054769,      11422200,      20001,      87,  0
5071223941,      11422200,      20001,      88,  0
5161784950,      11422200,      20001,      89,  0
5209213175,      11422200,      20001,      90,  0
5273798123,      11422200,      20001,      91,  0
5346789357,      11422200,      20001,      92,  0
5407588271,      11422200,      20001,      93,  0
5450749386,      11422200,      20001,      94,  0
5515142869,      11422200,      20001,      95,  0
5592838952,      11422200,      20001,      96,  0
5615063726,      11422200,      20001,      97,  0
5699411899,      11422200,      20001,      98,  0
5786877293,      11422200,      20001,      99,  0
5882609229,      11422200,      20001,      100,  0
5972418020,      11422200,      20001,      101,  0
6043812434,      11422200,      20001,      102,  0
6076046742,      11422200,      20001,      103,  0
6164732883,      11422200,      20001,      104,  0
6234790066,      11422200,      20001,      105,  0
6303272218,      11422200,      20001,      106,  0
6377293825,      11422200,      20001,      107,  0
6422361263,      11422200,      20001,      108,  0
6447602596,      11422200,      20001,      109,  0
6484484641,      11422200,      20001,      110,  0
6543716721,      11422200,      20001,      111,  0
6584989325,      11422200,      20001,      112,  0
6660463037,      11422200,      20001,      113,  0
6716642546,      11422200,      20001,      114,  0
6809640114,      11422200,      20001,      115,  0
6855297321,      11422200,      20001,      116,  0
6908598089,      11422200,      20001,      117,  0
6954924313,      11422200,      20001,      118,  0
7039272856,      11422200,      20001,      119,  0
7111336585,      11422200,      20001,      120,  0
7168329987,      11422200,      20001,      121,  0
7243244514,      11422200,      20001,      122,  0
7311130450,      11422200,      20001,      123,  0
7362832650,      11422200,      20001,      124,  0
7434776504,      11422200,      20001,      125,  0
7481271926,      11422200,      20001,      126,  0
7548167635,      11422200,      20001,      127,  0
7624533759,      11422200,      20001,      128,  0
7701655898,      11422200,      20001,      129,  0
7792831095,      11422200,      20001,      130,  0
7863154842,      11422200,      20001,      131,  0
7924080911,      11422200,      20001,      132,  0
7963831605,      11422200,      20001,      133,  0
8036724532,      11422200,      20001,      134,  0
8065261600,      11827940,      20001,      135,  0
8129227494,      11422200,      20001,      136,  0
8200596699,      11422200,      20001,      137,  0
8280469774,      11422200,      20001,      138,  0
8325604570,      11422200,      20001,      139,  0
8421720317,      11422200,      20001,      140,  0
8505613172,      11422200,      20001,      141,  0
8539734426,      11422200,      20001,      142,  0
8633846956,      11422200,      20001,      143,  0
8712871611,      11422200,      20001,      144,  0
8741771291,      11422200,      20001,      145,  0
8791125670,      11422200,      20001,      146,  0
8884024595,      11422200,      20001,      147,  0
8970605874,      11422200,      20001,      148,  0
9051871952,      11422200,      20001,      149,  0
9094487479,      11422200,      20001,      150,  0
9184785009,      11422200,      20001,      151,  0
9243040482,      11422200,      20001,      152,  0
9275180473,      11422200,      20001,      153,  0
9361969020,      11422200,      20001,      154,  0
9417539512,      11422200,      20001,      155,  0
9475626284,      11422200,      20001,      156,  0
9509141750,      11422200,      20001,      157,  0
9585260331,      11422200,      20001,      158,  0
9651689071,      11422200,      20001,      159,  0
9736418406,      11422200,      20001,      160,  0
9769761497,      11422200,      20001,      161,  0
9828046680,      11422200,      20001,      162,  0
9858277514,      11422200,      20001,      163,  0
9903035818,      11422200,      20001,      164,  0
9993243155,      11422200,      20001,      165,  0
10077870809,      11422200,      20001,      166,  0
10135965136,      11422200,      20001,      167,  0
10186136743,      11422200,      20001,      168,  0
10253015087,      11422200,      20001,      169,  0
10284257528,      11422200,      20001,      170,  0
10312121980,      11422200,      20001,      171,  0
10359900833,      11422200,      20001,      172,  0
10405171408,      11422200,      20001,      173,  0
10457912659,      11422200,      20001,      174,  0
10522819998,      11422200,      20001,      175,  0
10593581068,      11422200,      20001,      176,  0
10651002039,      11422200,      20001,      177,  0
10739227820,      11422200,      20001,      178,  0
10799007205,      11422200,      20001,      179,  0
10861889257,      11422200,      20001,      180,  0
10945980509,      11422200,      20001,      181,  0
10984472103,      11422200,      20001,      182,  0
11060731606,      11422200,      20001,      183,  0
11157403240,      11940600,      20001,      184,  0
11246241531,      11422200,      20001,      185,  0
11297694884,      11422200,      20001,      186,  0
11378153107,      11422200,      20001,      187,  0
11420487505,      11422200,      20001,      188,  0
11507350481,      11422200,      20001,      189,  0
11530645264,      11422200,      20001,      190,  0
11626924835,      11422200,      20001,      191,  0
11662812251,      11422200,      20001,      192,  0
11749647693,      11422200,      20001,      193,  0
11776866709,      11422200,      20001,      194,  0
11819830662,      11422200,      20001,      195,  0
11902298882,      11422200,      20001,      196,  0
11925776327,      11422200,      20001,      197,  0
11980883781,      11422200,      20001,      198,  0
12054240132,      11422200,      20001,      199,  0
12082981596,      11422200,      20001,      200,  0
12147504628,      11422200,      20001,      201,  0
12213305484,      11422200,      20001,      202,  0
12256465844,      11422200,      20001,      203,  0
12313042568,      11422200,      20001,      204,  0
12379986807,      11422200,      20001,      205,  0
12447647129,      11422200,      20001,      206,  0
12485307825,      11422200,      20001,      207,  0
12510232182,      11422200,      20001,      208,  0
12601626453,      11422200,      20001,      209,  0
12658604089,      11422200,      20001,      210,  0
12742448532,      11422200,      20001,      211,  0
12789728630,      11422200,      20001,      212,  0
12836000970,      11422200,      20001,      213,  0
12906793141,      11422200,      20001,      214,  0
12946308052,      11422200,      20001,      215,  0
13014516456,      11422200,      20001,      216,  0
13057978245,      11422200,      20001,      217,  0
13092864114,      11422200,      20001,      218,  0
13120875299,      11422200,      20001,      219,  0
13201254120,      11422200,      20001,      220,  0
13236321556,      11422200,      20001,      221,  0
13280367460,      11422200,      20001,      222,  0
13317821011,      11422200,      20001,      223,  0
13378778618,      11422200,      20001,      224,  0
13441492254,      11422200,      20001,      225,  0
13490564969,      11422200,      20001,      226,  0
13533812738,      11422200,      20001,      227,  0
13573559376,      11422200,      20001,      228,  0
13636033078,      11422200,      20001,      229,  0
13708915215,      11422200,      20001,      230,  0
13782720995,      11422200,      20001,      231,  0
13852480887,      11422200,      20001,      232,  0
13913447359,      11422200,      20001,      233,  0
13981070414,      11422200,      20001,      234,  0
14040912105,      11422200,      20001,      235,  0
14088578521,      11422200,      20001,      236,  0
14170486209,      11422200,      20001,      237,  0
14201856804,      11422200,      20001,      238,  0
14226272722,      11422200,      20001,      239,  0
14260348452,      11422200,      20001,      240,  0
14334345233,      11422200,      20001,      241,  0
14353899536,      11422200,      20001,      242,  0
14397134131,      11422200,      20001,      243,  0
14467632126,      11422200,      20001,      244,  0
14501205212,      11422200,      20001,      245,  0
14572635458,      11422200,      20001,      246,  0
14642972802,      11422200,      20001,      247,  0
14731352574,      11422200,      20001,      248,  0
14763055144,      11422200,      20001,      249,  0
14847069952,      11422200,      20001,      250,  0
14936941324,      11422200,      20001,      251,  0
14987128048,      11422200,      20001,      252,  0
15074254929,      11422200,      20001,      253,  0
15151261898,      11422200,      20001,      254,  0
15188880754,      11422200,      20001,      255,  0
15251286443,      11422200,      20001,      256,  0
15309250924,      11422200,      20001,      257,  0
15401844447,      11422200,      20001,      258,  0
15484705382,      11422200,      20001,      259,  0
15555346092,      11422200,      20001,      260,  0
15647684413,      11422200,      20001,      261,  0
15735230636,      11422200,      20001,      262,  0
15804358401,      11422200,      20001,      263,  0
15884204551,      11422200,      20001,      264,  0
15924133376,      11422200,      20001,      265,  0
15980241308,      11422200,      20001,      266,  0
16061650160,      11422200,      20001,      267,  0
16149096087,      11422200,      20001,      268,  0
16200681398,      11422200,      20001,      269,  0
16266626600,      11422200,      20001,      270,  0
16328028866,      11422200,      20001,      271,  0
16392582006,      11422200,      20001,      272,  0
16466626224,      11422200,      20001,      273,  0
16550925384,      11422200,      20001,      274,  0
16579163570,      11422200,      20001,      275,  0
16638369413,      11422200,      20001,      276,  0
16721246909,      11422200,      20001,      277,  0
16790365750,      11422200,      20001,      278,  0
16821043814,      11422200,      20001,      279,  0
16859746080,      11422200,      20001,      280,  0
16880572033,      11422200,      20001,      281,  0
16944712455,      11422200,      20001,      282,  0
17009550645,      11422200,      20001,      283,  0
17066187853,      11422200,      20001,      284,  0
17090227102,      11422200,      20001,      285,  0
17159588106,      11422200,      20001,      286,  0
17196388076,      11422200,      20001,      287,  0
17264929675,      11422200,      20001,      288,  0
17341857152,      11422200,      20001,      289,  0
17395473163,      11422200,      20001,      290,  0
17489120462,      11422200,      20001,      291,  0
17578595967,      11422200,      20001,      292,  0
17624036557,      11422200,      20001,      293,  0
17660566617,      11422200,      20001,      294,  0
17753992625,      11422200,      20001,      295,  0
17842318170,      11422200,      20001,      296,  0
17876094031,      11422200,      20001,      297,  0
17956314134,      11422200,      20001,      298,  0
18046233119,      11422200,      20001,      299,  0
18125004007,      11422200,      20001,      300,  0
18170310399,      11422200,      20001,      301,  0
18233443485,      11422200,      20001,      302,  0
18301356191,      11422200,      20001,      303,  0
18358040077,      11422200,      20001,      304,  0
18428422192,      11422200,      20001,      305,  0
18464294707,      11422200,      20001,      306,  0
18551149794,      11422200,      20001,      307,  0
18599704008,      11422200,      20001,      308,  0
18669513045,      11422200,      20001,      309,  0
18741660713,      11422200,      20001,      310,  0
18765710649,      11422200,      20001,      311,  0
18829064326,      11422200,      20001,      312,  0
18850003509,      11422200,      20001,      313,  0
18870176693,      11422200,      20001,      314,  0
18936474454,      11422200,      20001,      315,  0
19025024194,      11422200,      20001,      316,  0
19057966828,      11422200,      20001,      317,  0
19115410679,      11422200,      20001,      318,  0
19184634861,      11422200,      20001,      319,  0
19216197053,      11422200,      20001,      320,  0
19304358023,      11422200,      20001,      321,  0
19393860404,      11422200,      20001,      322,  0
19450376468,      11422200,      20001,      323,  0
19543554873,      11422200,      20001,      324,  0
19630429078,      11422200,      20001,      325,  0
19705855895,      11422200,      20001,      326,  0
19739871800,      11638816,      20001,      327,  0
19772138459,      11422200,      20001,      328,  0
19840359402,      11422200,      20001,      329,  0
19869689380,      11422200,      20001,      330,  0
19962889913,      11422200,      20001,      331,  0
19994879441,      11422200,      20001,      332,  0
20050308654,      11422200,      20001,      333,  0
20141040496,      11422200,      20001,      334,  0
20208334948,      11422200,      20001,      335,  0
20258461309,      11422200,      20001,      336,  0
20311923386,      11422200,      20001,      337,  0
20350394870,      11422200,      20001,      338,  0
20413946878,      11422200,      20001,      339,  0
20436116791,      11422200,      20001,      340,  0
20518959422,      11422200,      20001,      341,  0
20566176446,      11422200,      20001,      342,  0
20588420339,      11422200,      20001,      343,  0
20623534068,      11422200,      20001,      344,  0
20697490827,      11422200,      20001,      345,  0
20786207703,      11422200,      20001,      346,  0
20832264463,      11422200,      20001,      347,  0
20911431591,      11422200,      20001,      348,  0
20985304710,      11422200,      20001,      349,  0
21075177414,      11422200,      20001,      350,  0
21153237088,      11422200,      20001,      351,  0
21235726750,      11422200,      20001,      352,  0
21301221228,      11422200,      20001,      353,  0
21328587791,      11422200,      20001,      354,  0
21367065495,      11422200,      20001,      355,  0
21432404863,      11422200,      20001,      356,  0
21521138070,      11422200,      20001,      357,  0
21544966996,      11422200,      20001,      358,  0
21600957022,      11422200,      20001,      359,  0
21666132293,      11422200,      20001,      360,  0
21731118657,      11422200,      20001,      361,  0
21814089404,      11422200,      20001,      362,  0
21874619980,      11487554,      20001,      363,  0
21950817059,      11422200,      20001,      364,  0
21990853908,      11422200,      20001,      365,  0
22052226488,      11422200,      20001,      366,  0
22144227360,      11422200,      20001,      367,  0
22179712304,      11422200,      20001,      368,  0
22230402362,      11422200,      20001,      369,  0
22302810867,      11422200,      20001,      370,  0
22356798852,      11422200,      20001,      371,  0
22431020287,      11422200,      20001,      372,  0
22467191221,      11422200,      20001,      373,  0
22506756182,      11422200,      20001,      374,  0
22527482534,      11422200,      20001,      375,  0
22613323615,      11422200,      20001,      376,  0
22657822666,      11422200,      20001,      377,  0
22718311842,      11422200,      20001,      378,  0
22757261550,      11422200,      20001,      379,  0
22782430833,      11422200,      20001,      380,  0
22871184249,      11422200,      20001,      381,  0
22932000666,      11422200,      20001,      382,  0
23026138108,      11422200,      20001,      383,  0
23072387749,      11422200,      20001,      384,  0
23095273953,      11422200,      20001,      385,  0
23115135886,      11422200,      20001,      386,  0
23157408574,      11422200,      20001,      387,  0
23240737291,      11422200,      20001,      388,  0
23296604355,      11422200,      20001,      389,  0
23330942273,      11422200,      20001,      390,  0
23422309520,      11422200,      20001,      391,  0
23448348989,      11422200,      20001,      392,  0
23523206487,      11422200,      20001,      393,  0
23549903727,      11422200,      20001,      394,  0
23636917317,      11422200,      20001,      395,  0
23693444417,      11422200,      20001,      396,  0
23773452805,      11422200,      20001,      397,  0
23837974103,      11422200,      20001,      398,  0
23915352316,      11422200,      20001,      399,  0
23942325649,      11422200,      20001,      400,  0
24035488070,      11422200,      20001,      401,  0
24076360013,      11422200,      20001,      402,  0
24158878649,      11422200,      20001,      403,  0
24236490716,      11422200,      20001,      404,  0
24269451724,      11422200,      20001,      405,  0
24348164177,      11422200,      20001,      406,  0
24444026498,      11422200,      20001,      407,  0
24490087721,      11422200,      20001,      408,  0
24545101624,      11422200,      20001,      409,  0
24615495319,      11422200,      20001,      410,  0
24681720307,      11422200,      20001,      411,  0
24707514810,      11422200,      20001,      412,  0
24737645791,      11422200,      20001,      413,  0
24766025000,      11422200,      20001,      414,  0
24830845077,      11422200,      20001,      415,  0
24902352025,      11422200,      20001,      416,  0
24946139836,      11422200,      20001,      417,  0
25025424113,      11422200,      20001,      418,  0
25047870334,      11422200,      20001,      419,  0
25098429152,      11422200,      20001,      420,  0
25153142151,      11422200,      20001,      421,  0
25196610972,      11422200,      20001,      422,  0
25216500835,      11422200,      20001,      423,  0
25245795978,      11422200,      20001,      424,  0
25271817822,      11422200,      20001,      425,  0
25352482417,      11422200,      20001,      426,  0
25442825386,      11422200,      20001,      427,  0
25467172263,      11422200,      20001,      428,  0
25527680499,      11422200,      20001,      429,  0
25619396980,      11422200,      20001,      430,  0
25669075611,      11422200,      20001,      431,  0
25738253091,      11422200,      20001,      432,  0
25799722081,      11422200,      20001,      433,  0
25883228307,      11422200,      20001,      434,  0
25974453078,      11422200,      20001,      435,  0
26055375521,      11422200,      20001,      436,  0
26104578505,      11422200,      20001,      437,  0
26186958265,      11422200,      20001,      438,  0
26264612909,      11422200,      20001,      439,  0
26350209524,      11422200,      20001,      440,  0
26425306601,      11422200,      20001,      441,  0
26484963256,      11422200,      20001,      442,  0
26543550234,      11422200,      20001,      443,  0
26615330900,      11422200,      20001,      444,  0
26693660522,      11422200,      20001,      445,  0
26723950717,      11422200,      20001,      446,  0
26758671297,      11422200,      20001,      447,  0
26843879328,      11422200,      20001,      448,  0
26877675430,      11422200,      20001,      449,  0
26921513548,      11422200,      20001,      450,  0
27010159518,      11422200,      20001,      451,  0
27066984830,      11422200,      20001,      452,  0
27102003326,      11422200,      20001,      453,  0
27172678463,      11422200,      20001,      454,  0
27209425108,      11422200,      20001,      455,  0
27289508072,      11422200,      20001,      456,  0
27320041038,      11422200,      20001,      457,  0
27383191476,      11422200,      20001,      458,  0
27470667964,      11422200,      20001,      459,  0
27542616456,      11422200,      20001,      460,  0
27626911378,      11422200,      20001,      461,  0
27706592410,      11422200,      20001,      462,  0
27772032109,      11422200,      20001,      463,  0
27850970518,      11422200,      20001,      464,  0
27892573842,      11422200,      20001,      465,  0
27980563852,      11422200,      20001,      466,  0
28013967611,      11422200,      20001,      467,  0
28067932530,      11422200,      20001,      468,  0
28137819595,      11422200,      20001,      469,  0
28182648326,      11422200,      20001,      470,  0
28249426804,      11422200,      20001,      471,  0
28331637571,      11422200,      20001,      472,  0
28382155554,      11422200,      20001,      473,  0
28432352401,      11454324,      20001,      474,  0
28498479257,      11422200,      20001,      475,  0
28588146508,      11422200,      20001,      476,  0
28676231747,      11422200,      20001,      477,  0
28731567821,      11422200,      20001,      478,  0
28773805172,      11422200,      20001,      479,  0
28812432582,      11422200,      20001,      480,  0
28855350263,      11422200,      20001,      481,  0
28933173569,      11422200,      20001,      482,  0
28990472982,      11422200,      20001,      483,  0
29076930600,      11536121,      20001,      484,  0
29119111630,      11422200,      20001,      485,  0
29138798487,      11422200,      20001,      486,  0
29180749278,      11422200,      20001,      487,  0
29250867488,      11422200,      20001,      488,  0
29283992988,      11422200,      20001,      489,  0
29378189570,      11422200,      20001,      490,  0
29406452388,      11422200,      20001,      491,  0
29442057440,      11422200,      20001,      492,  0
29503269560,      11422200,      20001,      493,  0
29559009227,      11422200,      20001,      494,  0
29647958172,      11422200,      20001,      495,  0
29698981655,      11422200,      20001,      496,  0
29783699488,      11422200,      20001,      497,  0
29855620890,      11422200,      20001,      498,  0
29902122575,      11422200,      20001,      499,  0
29957192969,      11422200,      20001,      500,  0
