node->getNodeTime(),      generateToRecv_Delay,      sendToRecv_Delay,      ccnMsg->msg_chunk_num
856684220,      7269200,      20000,      14,  0
916091221,      7269200,      20000,      15,  0
983262108,      7269200,      20000,      16,  0
1087192800,      42089157,      20000,      17,  0
1128088800,      25084829,      20000,      18,  0
1152517144,      7269200,      20000,      19,  0
1212999685,      7269200,      20000,      20,  0
1263630819,      7269200,      20000,      21,  0
1305158260,      7269200,      20000,      22,  0
1387519741,      7269200,      20000,      23,  0
1412418018,      7269200,      20000,      24,  0
1472842188,      7269200,      20000,      25,  0
1507275905,      7269200,      20000,      26,  0
1596062016,      7269200,      20000,      27,  0
1620525489,      7269200,      20000,      28,  0
1675631863,      7269200,      20000,      29,  0
1713652595,      7269200,      20000,      30,  0
1803371196,      7269200,      20000,      31,  0
1843602235,      7269200,      20000,      32,  0
1892285017,      7269200,      20000,      33,  0
1951661103,      7269200,      20000,      34,  0
2012522190,      7269200,      20000,      35,  0
2066066237,      7269200,      20000,      36,  0
2158011958,      7269200,      20000,      37,  0
2199615603,      7269200,      20000,      38,  0
2268915286,      7269200,      20000,      39,  0
2341943425,      7269200,      20000,      40,  0
2395679563,      7269200,      20000,      41,  0
2479713354,      7269200,      20000,      42,  0
2517009008,      7269200,      20000,      43,  0
2563757053,      7269200,      20000,      44,  0
2657700713,      7269200,      20000,      45,  0
2728349453,      7269200,      20000,      46,  0
2782043184,      7269200,      20000,      47,  0
2832534785,      7269200,      20000,      48,  0
2905279266,      7269200,      20000,      49,  0
2962315871,      7269200,      20000,      50,  0
3055775521,      7269200,      20000,      51,  0
3086739980,      7269200,      20000,      52,  0
3156125455,      7269200,      20000,      53,  0
3223838033,      7269200,      20000,      54,  0
3304508062,      7269200,      20000,      55,  0
3358783742,      7269200,      20000,      56,  0
3392852986,      7269200,      20000,      57,  0
3455648072,      7269200,      20000,      58,  0
3488321476,      7269200,      20000,      59,  0
3515821738,      7269200,      20000,      60,  0
3573866982,      7269200,      20000,      61,  0
3670012977,      7269200,      20000,      62,  0
3742775094,      7269200,      20000,      63,  0
3820623919,      7269200,      20000,      64,  0
3862995872,      7269200,      20000,      65,  0
3927974709,      7269200,      20000,      66,  0
3959307460,      7269200,      20000,      67,  0
3988544438,      7269200,      20000,      68,  0
