node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8202,8199,11974920,245970,0,25678401032406,0,0,0,5745,5745,0,0,0,0,0,0,0,0,0,0
2,21663,21611,19901980,12377190,0,102327752637799,341,0,5745,6092,6092,5745,0,0,0,0,0,0,0,0,1455620
3,7117,7086,5977840,4698490,0,59394877273631,36,0,680,755,755,680,0,0,0,0,0,0,0,0,1106680
4,12377,12250,12307520,6134690,0,92729594241943,178,0,1576,1795,1795,1576,0,0,0,0,0,0,0,0,1460000
5,5878,5878,4470630,4351940,0,51038650931727,44,0,463,546,546,463,0,0,0,0,0,0,0,0,737300
6,7567,7556,6328820,4995730,0,59859482333933,88,0,878,991,991,878,0,0,0,0,0,0,0,0,1343200
7,7485,7454,6304910,4895430,0,59203569640115,132,0,810,976,976,810,0,0,0,0,0,0,0,0,1271660
8,7338,7303,6153210,4837990,0,59029673781054,68,0,773,873,873,773,0,0,0,0,0,0,0,0,1233700
9,13195,13055,13516100,6144540,0,101476881984202,181,0,1566,1804,1804,1566,0,0,0,0,0,0,0,0,1460000
10,20578,20477,21067770,9590420,0,127449662741068,587,0,3820,4473,4473,3820,0,0,0,0,0,0,0,0,1460000
11,10648,10582,9760300,6107530,0,76447865317881,93,0,1592,1688,1688,1592,0,0,0,0,0,0,0,0,1460000
12,1055,1047,31650,1528620,0,8713635832999,0,0,247,0,0,239,0,0,0,0,0,0,0,0,0
13,1027,1023,30810,1493580,0,8302389216173,0,0,220,0,0,216,0,0,0,0,0,0,0,0,0
14,947,945,28410,1379700,0,8337906584467,0,0,139,0,0,137,0,0,0,0,0,0,0,0,0
15,970,968,29100,1413280,0,8777417758411,0,0,155,0,0,153,0,0,0,0,0,0,0,0,0
16,1008,1000,30240,1460000,0,8395578880150,0,0,197,0,0,189,0,0,0,0,0,0,0,0,0
17,997,995,29910,1452700,0,8421995865003,0,0,179,0,0,177,0,0,0,0,0,0,0,0,0
18,1067,1065,32010,1554900,0,8722371145995,0,0,261,0,0,259,0,0,0,0,0,0,0,0,0
19,951,951,28530,1388460,0,8385558747260,0,0,138,0,0,138,0,0,0,0,0,0,0,0,0
20,1065,1061,31950,1549060,0,8328462314157,0,0,255,0,0,251,0,0,0,0,0,0,0,0,0
21,939,940,28170,1372400,0,8810812655209,0,0,127,0,0,127,0,0,0,0,0,0,0,0,0
22,971,968,29130,1413280,0,8414310283182,0,0,156,0,0,152,0,0,0,0,0,0,0,0,0
23,1083,1079,32490,1575340,0,8390554905450,0,0,270,0,0,265,0,0,0,0,0,0,0,0,0
24,1023,1018,30690,1486280,0,8784609365670,0,0,211,0,0,206,0,0,0,0,0,0,0,0,0
25,1070,1065,32100,1554900,0,8340425125740,0,0,262,0,0,257,0,0,0,0,0,0,0,0,0
26,1038,1030,31140,1503800,0,8392940715640,0,0,224,0,0,216,0,0,0,0,0,0,0,0,0
27,1127,1118,33810,1632280,0,8848142854637,0,0,309,0,0,300,0,0,0,0,0,0,0,0,0
28,1101,1094,33030,1597240,0,8348184991636,0,0,291,0,0,284,0,0,0,0,0,0,0,0,0
29,994,991,29820,1446860,0,8329258623942,0,0,184,0,0,181,0,0,0,0,0,0,0,0,0
30,1053,1050,31590,1533000,0,8829206853021,0,0,238,0,0,235,0,0,0,0,0,0,0,0,0
31,1078,1074,32340,1568040,0,8300802927567,0,0,270,0,0,266,0,0,0,0,0,0,0,0,0
32,925,926,27750,1351960,0,8396906989448,0,0,110,0,0,110,0,0,0,0,0,0,0,0,0
33,1067,1062,32010,1550520,0,8715371088112,0,0,260,0,0,254,0,0,0,0,0,0,0,0,0
34,1083,1075,32490,1569500,0,8377604540875,0,0,274,0,0,265,0,0,0,0,0,0,0,0,0
35,1048,1046,31440,1527160,0,8379085203656,0,0,238,0,0,235,0,0,0,0,0,0,0,0,0
36,1077,1071,32310,1563660,0,8720089002655,0,0,271,0,0,265,0,0,0,0,0,0,0,0,0
37,1089,1080,32670,1576800,0,8312268625940,0,0,281,0,0,272,0,0,0,0,0,0,0,0,0
38,1089,1082,32670,1579720,0,8359142766407,0,0,278,0,0,271,0,0,0,0,0,0,0,0,0
39,996,991,29880,1446860,0,8777205521810,0,0,184,0,0,179,0,0,0,0,0,0,0,0,0
40,1049,1045,31470,1525700,0,8386786328325,0,0,238,0,0,234,0,0,0,0,0,0,0,0,0
41,918,916,27540,1337360,0,8388775508519,0,0,103,0,0,101,0,0,0,0,0,0,0,0,0
42,1001,996,30030,1454160,0,8766995615901,0,0,190,0,0,185,0,0,0,0,0,0,0,0,0
43,1061,1059,31830,1546140,0,8293549237937,0,0,254,0,0,252,0,0,0,0,0,0,0,0,0
44,999,996,29970,1454160,0,8344435384911,0,0,187,0,0,184,0,0,0,0,0,0,0,0,0
45,1053,1050,31590,1533000,0,8790039672707,0,0,238,0,0,235,0,0,0,0,0,0,0,0,0
46,1027,1023,30810,1493580,0,8291686241723,0,0,222,0,0,218,0,0,0,0,0,0,0,0,0
47,1056,1053,31680,1537380,0,8328581235752,0,0,248,0,0,245,0,0,0,0,0,0,0,0,0
total ,159150,158404,118877060,118331300,0,1120439500526746,1748,0,25812,25738,25738,25656,0,0,0,0,0,0,0,0
