1986,7765,0
1402,7944,0
1718,7730,0
1853,7361,0
1598,7445,0
2105,7989,0
1933,7420,0
1516,7266,0
1842,7489,0
1614,7312,0
2145,7510,0
1696,7564,0
1621,7296,0
1640,7440,0
1626,7232,0
