node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8467,8465,12361820,253950,0,25678404843146,0,0,0,6010,6011,0,0,0,0,0,0,0,0,0,0
2,22131,22098,20204880,12770750,0,102542027895456,278,0,6011,6294,6295,6010,0,0,0,0,0,0,0,0,1457080
3,7252,7221,6079130,4771180,0,59615126245149,43,0,728,823,823,728,0,0,0,0,0,0,0,0,1149020
4,12820,12696,12671160,6431210,0,92838411774952,215,0,1774,2040,2040,1774,0,0,0,0,0,0,0,0,1460000
5,6357,6357,4835350,4695210,0,51038598410440,77,0,693,791,791,693,0,0,0,0,0,0,0,0,1067260
6,7252,7216,6129180,4728130,0,59601012368905,120,0,698,858,858,698,0,0,0,0,0,0,0,0,1118360
7,7364,7338,6189740,4817590,0,59259396876835,121,0,758,898,898,758,0,0,0,0,0,0,0,0,1176760
8,7496,7460,6246610,4969970,0,59089824344040,37,0,862,935,935,862,0,0,0,0,0,0,0,0,1353420
9,13433,13294,13754900,6258960,0,101501013628727,270,0,1642,1966,1970,1641,0,0,0,0,0,0,0,0,1460000
10,21071,20955,21262740,10128140,0,127311565645898,348,0,4187,4599,4600,4186,0,0,0,0,0,0,0,0,1460000
11,10204,10145,9415220,5791260,0,76520707809538,73,0,1380,1456,1456,1380,0,0,0,0,0,0,0,0,1460000
12,1028,1026,30840,1497960,0,8723411093810,0,0,220,0,0,218,0,0,0,0,0,0,0,0,0
13,1010,1009,30300,1473140,0,8388552117646,0,0,197,0,0,196,0,0,0,0,0,0,0,0,0
14,974,970,29220,1416200,0,8337783799797,0,0,165,0,0,161,0,0,0,0,0,0,0,0,0
15,1060,1057,31800,1543220,0,8752546698592,0,0,250,0,0,247,0,0,0,0,0,0,0,0,0
16,1015,1010,30450,1474600,0,8371803486153,0,0,206,0,0,201,0,0,0,0,0,0,0,0,0
17,1051,1045,31530,1525700,0,8347041842146,0,0,241,0,0,235,0,0,0,0,0,0,0,0,0
18,1081,1078,32430,1573880,0,8786443768389,0,0,268,0,0,265,0,0,0,0,0,0,0,0,0
19,1029,1022,30870,1492120,0,8345850639180,0,0,222,0,0,215,0,0,0,0,0,0,0,0,0
20,1067,1060,32010,1547600,0,8367868443397,0,0,256,0,0,249,0,0,0,0,0,0,0,0,0
21,1110,1109,33300,1619140,0,8825650436168,0,0,296,0,0,294,0,0,0,0,0,0,0,0,0
22,1025,1022,30750,1492120,0,8335487086898,0,0,217,0,0,213,0,0,0,0,0,0,0,0,0
23,1097,1091,32910,1592860,0,8365986623728,0,0,285,0,0,278,0,0,0,0,0,0,0,0,0
24,1010,1007,30300,1470220,0,8727081686826,0,0,201,0,0,198,0,0,0,0,0,0,0,0,0
25,1061,1057,31830,1543220,0,8383872029256,0,0,252,0,0,248,0,0,0,0,0,0,0,0,0
26,966,963,28980,1405980,0,8371384521053,0,0,157,0,0,154,0,0,0,0,0,0,0,0,0
27,1067,1063,32010,1551980,0,8768983416076,0,0,257,0,0,253,0,0,0,0,0,0,0,0,0
28,1037,1035,31110,1511100,0,8342835893801,0,0,226,0,0,224,0,0,0,0,0,0,0,0,0
29,1059,1050,31770,1533000,0,8407179748206,0,0,242,0,0,233,0,0,0,0,0,0,0,0,0
30,994,991,29820,1446860,0,8838015382289,0,0,177,0,0,174,0,0,0,0,0,0,0,0,0
31,1078,1071,32340,1563660,0,8366243133419,0,0,265,0,0,258,0,0,0,0,0,0,0,0,0
32,975,974,29250,1422040,0,8351331431858,0,0,166,0,0,164,0,0,0,0,0,0,0,0,0
33,997,994,29910,1451240,0,8748129802196,0,0,187,0,0,183,0,0,0,0,0,0,0,0,0
34,1163,1155,34890,1686300,0,8361454991184,0,0,354,0,0,345,0,0,0,0,0,0,0,0,0
35,1046,1041,31380,1519860,0,8326512315918,0,0,237,0,0,231,0,0,0,0,0,0,0,0,0
36,1064,1057,31920,1543220,0,8750482547476,0,0,256,0,0,249,0,0,0,0,0,0,0,0,0
37,936,934,28080,1363640,0,8402007574060,0,0,121,0,0,119,0,0,0,0,0,0,0,0,0
38,1027,1022,30810,1492120,0,8367272425566,0,0,216,0,0,211,0,0,0,0,0,0,0,0,0
39,1116,1108,33480,1617680,0,8780583316672,0,0,304,0,0,296,0,0,0,0,0,0,0,0,0
40,1048,1046,31440,1527160,0,8347767962813,0,0,238,0,0,236,0,0,0,0,0,0,0,0,0
41,966,963,28980,1405980,0,8350555566046,0,0,158,0,0,155,0,0,0,0,0,0,0,0,0
42,996,993,29880,1449780,0,8763054464137,0,0,188,0,0,185,0,0,0,0,0,0,0,0,0
43,1002,1000,30060,1460000,0,8266540957404,0,0,195,0,0,193,0,0,0,0,0,0,0,0,0
44,946,943,28380,1376780,0,8359759909898,0,0,134,0,0,131,0,0,0,0,0,0,0,0,0
45,1026,1025,30780,1496500,0,8755058160115,0,0,215,0,0,214,0,0,0,0,0,0,0,0,0
46,1014,1006,30420,1468760,0,8348145838855,0,0,202,0,0,194,0,0,0,0,0,0,0,0,0
47,1071,1065,32130,1554900,0,8332412305764,0,0,263,0,0,257,0,0,0,0,0,0,0,0,0
total ,161059,160307,120267090,119726870,0,1120761181259878,1582,0,26767,26670,26677,26607,0,0,0,0,0,0,0,0
