node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8100,8097,11826000,242910,0,25678436152752,0,0,0,5643,5643,0,0,0,0,0,0,0,0,0,0
2,21545,21515,19875560,12228450,0,102594387854741,427,0,5643,6076,6076,5643,0,0,0,0,0,0,0,0,1457080
3,7249,7218,6097630,4743920,0,59716590459119,89,0,709,836,836,709,0,0,0,0,0,0,0,0,1116900
4,12558,12463,12458810,6255480,0,93070065975513,204,0,1656,1897,1897,1656,0,0,0,0,0,0,0,0,1460000
5,5773,5773,4413140,4274430,0,50816975441521,72,0,411,508,508,411,0,0,0,0,0,0,0,0,683280
6,7300,7266,6097730,4832590,0,59439903430296,36,0,770,835,835,770,0,0,0,0,0,0,0,0,1223480
7,7611,7581,6340150,5052250,0,59168916911406,45,0,917,998,998,917,0,0,0,0,0,0,0,0,1432260
8,7446,7415,6216510,4927150,0,59168247171250,47,0,833,915,915,833,0,0,0,0,0,0,0,0,1305240
9,12896,12735,13309790,5904710,0,101259840013242,166,0,1405,1666,1666,1405,0,0,0,0,0,0,0,0,1460000
10,20426,20325,20890180,9541530,0,127517287270113,509,0,3789,4352,4352,3789,0,0,0,0,0,0,0,0,1460000
11,10633,10561,9758420,6086880,0,76291184972067,106,0,1578,1687,1687,1578,0,0,0,0,0,0,0,0,1460000
12,1100,1094,33000,1597240,0,8749019699699,0,0,291,0,0,285,0,0,0,0,0,0,0,0,0
13,993,990,29790,1445400,0,8386101887323,0,0,178,0,0,175,0,0,0,0,0,0,0,0,0
14,1043,1040,31290,1518400,0,8362454048146,0,0,234,0,0,231,0,0,0,0,0,0,0,0,0
15,949,945,28470,1379700,0,8713008654228,0,0,143,0,0,139,0,0,0,0,0,0,0,0,0
16,1047,1043,31410,1522780,0,8401838628273,0,0,235,0,0,231,0,0,0,0,0,0,0,0,0
17,1078,1072,32340,1565120,0,8333400166143,0,0,267,0,0,261,0,0,0,0,0,0,0,0,0
18,1060,1055,31800,1540300,0,8782609119343,0,0,247,0,0,242,0,0,0,0,0,0,0,0,0
19,992,990,29760,1445400,0,8354158392617,0,0,184,0,0,182,0,0,0,0,0,0,0,0,0
20,958,957,28740,1397220,0,8423197875771,0,0,140,0,0,139,0,0,0,0,0,0,0,0,0
21,1013,1008,30390,1471680,0,8737028998841,0,0,208,0,0,202,0,0,0,0,0,0,0,0,0
22,964,965,28920,1408900,0,8355133758548,0,0,154,0,0,154,0,0,0,0,0,0,0,0,0
23,962,958,28860,1398680,0,8388481588838,0,0,149,0,0,144,0,0,0,0,0,0,0,0,0
24,1082,1078,32460,1573880,0,8788811799621,0,0,269,0,0,265,0,0,0,0,0,0,0,0,0
25,1013,1009,30390,1473140,0,8371951362899,0,0,201,0,0,197,0,0,0,0,0,0,0,0,0
26,990,984,29700,1436640,0,8374060906188,0,0,178,0,0,172,0,0,0,0,0,0,0,0,0
27,1005,1002,30150,1462920,0,8771946660202,0,0,194,0,0,191,0,0,0,0,0,0,0,0,0
28,1059,1052,31770,1535920,0,8362619398645,0,0,246,0,0,239,0,0,0,0,0,0,0,0,0
29,1062,1057,31860,1543220,0,8380531624207,0,0,249,0,0,244,0,0,0,0,0,0,0,0,0
30,1072,1066,32160,1556360,0,8728147710479,0,0,266,0,0,260,0,0,0,0,0,0,0,0,0
31,1058,1052,31740,1535920,0,8324117808901,0,0,251,0,0,245,0,0,0,0,0,0,0,0,0
32,1020,1015,30600,1481900,0,8364069926896,0,0,210,0,0,204,0,0,0,0,0,0,0,0,0
33,1057,1048,31710,1530080,0,8725774912209,0,0,251,0,0,241,0,0,0,0,0,0,0,0,0
34,1039,1035,31170,1511100,0,8414986219427,0,0,225,0,0,220,0,0,0,0,0,0,0,0,0
35,1049,1047,31470,1528620,0,8327385497479,0,0,241,0,0,238,0,0,0,0,0,0,0,0,0
36,958,950,28740,1387000,0,8777689904303,0,0,147,0,0,139,0,0,0,0,0,0,0,0,0
37,1025,1021,30750,1490660,0,8365739860440,0,0,213,0,0,209,0,0,0,0,0,0,0,0,0
38,1114,1107,33420,1616220,0,8412814857748,0,0,299,0,0,292,0,0,0,0,0,0,0,0,0
39,974,973,29220,1420580,0,8723741204493,0,0,166,0,0,165,0,0,0,0,0,0,0,0,0
40,1018,1014,30540,1480440,0,8306039873838,0,0,210,0,0,206,0,0,0,0,0,0,0,0,0
41,1038,1036,31140,1512560,0,8358663560906,0,0,228,0,0,226,0,0,0,0,0,0,0,0,0
42,1122,1114,33660,1626440,0,8755891002820,0,0,310,0,0,302,0,0,0,0,0,0,0,0,0
43,1038,1031,31140,1505260,0,8337999705483,0,0,229,0,0,222,0,0,0,0,0,0,0,0,0
44,961,960,28830,1401600,0,8334997494070,0,0,150,0,0,149,0,0,0,0,0,0,0,0,0
45,1061,1055,31830,1540300,0,8794607939540,0,0,245,0,0,239,0,0,0,0,0,0,0,0,0
46,1043,1037,31290,1514020,0,8367556461512,0,0,232,0,0,226,0,0,0,0,0,0,0,0,0
47,947,946,28410,1381160,0,8313695437485,0,0,138,0,0,137,0,0,0,0,0,0,0,0,0
total ,158501,157755,118392840,117827060,0,1120492109599581,1701,0,25489,25413,25413,25324,0,0,0,0,0,0,0,0
