node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8250,8247,12045000,247410,0,25678406938847,0,0,0,5793,5793,0,0,0,0,0,0,0,0,0,0
2,21779,21743,20002700,12449790,0,102519818202700,361,0,5793,6160,6160,5793,0,0,0,0,0,0,0,0,1455620
3,7314,7286,6141050,4806020,0,59635931141362,78,0,751,865,865,751,0,0,0,0,0,0,0,0,1184060
4,12263,12156,12201140,6073240,0,92920910657970,141,0,1535,1723,1723,1535,0,0,0,0,0,0,0,0,1460000
5,6333,6333,4837490,4690200,0,50834418000007,71,0,690,793,793,690,0,0,0,0,0,0,0,0,1096460
6,7750,7716,6467300,5126370,0,59597192786270,82,0,966,1084,1084,966,0,0,0,0,0,0,0,0,1460000
7,7162,7132,6036390,4684140,0,59152915257314,95,0,669,795,795,669,0,0,0,0,0,0,0,0,1067260
8,7045,7022,5962810,4583600,0,59296697814627,101,0,601,746,746,601,0,0,0,0,0,0,0,0,956300
9,13643,13493,13854150,6473710,0,101396128355930,200,0,1787,2031,2031,1787,0,0,0,0,0,0,0,0,1460000
10,20745,20631,21211490,9695140,0,127370530582813,619,0,3890,4570,4570,3890,0,0,0,0,0,0,0,0,1460000
11,10522,10457,9680730,5999390,0,76400204288133,113,0,1519,1635,1635,1519,0,0,0,0,0,0,0,0,1460000
12,1015,1010,30450,1474600,0,8739237721896,0,0,204,0,0,199,0,0,0,0,0,0,0,0,0
13,982,979,29460,1429340,0,8385315353894,0,0,168,0,0,165,0,0,0,0,0,0,0,0,0
14,1110,1102,33300,1608920,0,8339456469618,0,0,303,0,0,295,0,0,0,0,0,0,0,0,0
15,1007,1005,30210,1467300,0,8755868353287,0,0,197,0,0,195,0,0,0,0,0,0,0,0,0
16,1009,1005,30270,1467300,0,8388877114748,0,0,195,0,0,191,0,0,0,0,0,0,0,0,0
17,1052,1048,31560,1530080,0,8305245854746,0,0,244,0,0,240,0,0,0,0,0,0,0,0,0
18,1061,1052,31830,1535920,0,8767781150142,0,0,249,0,0,240,0,0,0,0,0,0,0,0,0
19,951,949,28530,1385540,0,8357606546955,0,0,142,0,0,140,0,0,0,0,0,0,0,0,0
20,1116,1112,33480,1623520,0,8350193926153,0,0,306,0,0,302,0,0,0,0,0,0,0,0,0
21,1063,1053,31890,1537380,0,8752132776500,0,0,254,0,0,243,0,0,0,0,0,0,0,0,0
22,1083,1078,32490,1573880,0,8352722564347,0,0,276,0,0,270,0,0,0,0,0,0,0,0,0
23,1081,1081,32430,1578260,0,8346297844591,0,0,274,0,0,273,0,0,0,0,0,0,0,0,0
24,1032,1031,30960,1505260,0,8734429176762,0,0,223,0,0,222,0,0,0,0,0,0,0,0,0
25,1049,1043,31470,1522780,0,8374402259774,0,0,239,0,0,233,0,0,0,0,0,0,0,0,0
26,1127,1121,33810,1636660,0,8341677671834,0,0,317,0,0,311,0,0,0,0,0,0,0,0,0
27,1128,1120,33840,1635200,0,8801323388454,0,0,316,0,0,308,0,0,0,0,0,0,0,0,0
28,1051,1048,31530,1530080,0,8351350200411,0,0,241,0,0,238,0,0,0,0,0,0,0,0,0
29,987,984,29610,1436640,0,8330423924480,0,0,176,0,0,173,0,0,0,0,0,0,0,0,0
30,1079,1075,32370,1569500,0,8734163628066,0,0,270,0,0,266,0,0,0,0,0,0,0,0,0
31,929,926,27870,1351960,0,8417237897584,0,0,113,0,0,110,0,0,0,0,0,0,0,0,0
32,983,978,29490,1427880,0,8374505103384,0,0,172,0,0,166,0,0,0,0,0,0,0,0,0
33,966,963,28980,1405980,0,8758875415160,0,0,154,0,0,150,0,0,0,0,0,0,0,0,0
34,1016,1012,30480,1477520,0,8378550740088,0,0,206,0,0,201,0,0,0,0,0,0,0,0,0
35,1037,1032,31110,1506720,0,8381725329369,0,0,225,0,0,219,0,0,0,0,0,0,0,0,0
36,1081,1072,32430,1565120,0,8796983045275,0,0,269,0,0,260,0,0,0,0,0,0,0,0,0
37,992,986,29760,1439560,0,8398392918696,0,0,178,0,0,172,0,0,0,0,0,0,0,0,0
38,1013,1012,30390,1477520,0,8349783864003,0,0,204,0,0,203,0,0,0,0,0,0,0,0,0
39,1104,1095,33120,1598700,0,8803146513678,0,0,291,0,0,282,0,0,0,0,0,0,0,0,0
40,1066,1063,31980,1551980,0,8363577694340,0,0,254,0,0,251,0,0,0,0,0,0,0,0,0
41,973,972,29190,1419120,0,8403653295391,0,0,157,0,0,156,0,0,0,0,0,0,0,0,0
42,1061,1057,31830,1543220,0,8729031118720,0,0,253,0,0,249,0,0,0,0,0,0,0,0,0
43,971,963,29130,1405980,0,8326144812943,0,0,161,0,0,153,0,0,0,0,0,0,0,0,0
44,1014,1011,30420,1476060,0,8348964043665,0,0,203,0,0,200,0,0,0,0,0,0,0,0,0
45,1083,1081,32490,1578260,0,8696764513473,0,0,276,0,0,274,0,0,0,0,0,0,0,0,0
46,966,962,28980,1404520,0,8345414907947,0,0,155,0,0,151,0,0,0,0,0,0,0,0,0
47,1027,1022,30810,1492120,0,8379591651861,0,0,212,0,0,207,0,0,0,0,0,0,0,0,0
total ,160071,159319,119558200,118999390,0,1120564002818208,1861,0,26278,26195,26195,26109,0,0,0,0,0,0,0,0
