node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8363,5909,12209980,177270,0,27288360,0,0,0,8363,5909,0,0,0,0,0,0,0,0,0,0
2,19422,14514,19906250,12394510,0,25700818244757,236,0,5909,13513,6151,8363,0,0,0,0,0,0,0,0,1460000
3,4849,4031,6051370,4658320,0,25708484009184,138,0,719,4130,858,3173,0,0,0,0,0,0,0,0,1045360
4,9693,5603,12038240,5790850,0,25716254299805,188,0,1478,8215,1671,3932,0,0,0,0,0,0,0,0,1460000
5,3453,3453,4349260,4304930,0,25723930385138,31,0,484,2969,515,2938,0,0,0,0,0,0,0,0,702260
6,5208,4390,6258050,4986550,0,25721466363274,53,0,941,4267,995,3395,0,0,0,0,0,0,0,0,1369480
7,4647,3829,5882290,4526420,0,25716218254645,110,0,631,4016,744,3085,0,0,0,0,0,0,0,0,916880
8,4612,3794,5824040,4532520,0,25723951755690,53,0,636,3976,704,3090,0,0,0,0,0,0,0,0,924180
9,10700,5792,13432670,5872310,0,25716242196978,270,0,1531,9169,1807,3985,0,0,0,0,0,0,0,0,1460000
10,18074,10712,20752410,9466210,0,25708541933921,367,0,3941,14133,4317,6395,0,0,0,0,0,0,0,0,1460000
11,7971,5517,9505530,5806860,0,25708525027725,78,0,1491,6480,1572,3945,0,0,0,0,0,0,0,0,1460000
12,246,1051,7380,1534460,0,8718022840721,0,11,246,0,0,1051,0,0,0,0,0,0,0,0,0
13,266,1062,7980,1550520,0,8345064658336,0,11,266,0,0,1062,0,0,0,0,0,0,0,0,0
14,240,1046,7200,1527160,0,8393212643620,0,4,240,0,0,1046,0,0,0,0,0,0,0,0,0
15,116,926,3480,1351960,0,8764464713563,0,7,116,0,0,926,0,0,0,0,0,0,0,0,0
16,274,1077,8220,1572420,0,8375603944333,0,7,274,0,0,1077,0,0,0,0,0,0,0,0,0
17,200,1005,6000,1467300,0,8362562725834,0,7,200,0,0,1005,0,0,0,0,0,0,0,0,0
18,205,1011,6150,1476060,0,8756462617112,0,8,205,0,0,1011,0,0,0,0,0,0,0,0,0
19,159,970,4770,1416200,0,8386606484797,0,4,159,0,0,970,0,0,0,0,0,0,0,0,0
20,214,1021,6420,1490660,0,8381669467928,0,7,214,0,0,1021,0,0,0,0,0,0,0,0,0
21,135,939,4050,1370940,0,8734635692974,0,13,135,0,0,939,0,0,0,0,0,0,0,0,0
22,147,953,4410,1391380,0,8326139097328,0,9,147,0,0,953,0,0,0,0,0,0,0,0,0
23,237,1038,7110,1515480,0,8331502835646,0,13,237,0,0,1038,0,0,0,0,0,0,0,0,0
24,282,1082,8460,1579720,0,8746616102410,0,10,282,0,0,1082,0,0,0,0,0,0,0,0,0
25,225,1027,6750,1499420,0,8359560370943,0,11,225,0,0,1027,0,0,0,0,0,0,0,0,0
26,261,1062,7830,1550520,0,8320229427098,0,11,261,0,0,1062,0,0,0,0,0,0,0,0,0
27,240,1046,7200,1527160,0,8755615923391,0,11,240,0,0,1046,0,0,0,0,0,0,0,0,0
28,206,1006,6180,1468760,0,8346716475915,0,13,206,0,0,1006,0,0,0,0,0,0,0,0,0
29,138,944,4140,1378240,0,8321549773484,0,11,138,0,0,944,0,0,0,0,0,0,0,0,0
30,198,1001,5940,1461460,0,8727524693371,0,11,198,0,0,1001,0,0,0,0,0,0,0,0,0
31,208,1018,6240,1486280,0,8387157260396,0,6,208,0,0,1018,0,0,0,0,0,0,0,0,0
32,121,929,3630,1356340,0,8375801899666,0,5,121,0,0,929,0,0,0,0,0,0,0,0,0
33,182,991,5460,1446860,0,8756265528373,0,7,182,0,0,991,0,0,0,0,0,0,0,0,0
34,198,1008,5940,1471680,0,8394145860268,0,5,198,0,0,1008,0,0,0,0,0,0,0,0,0
35,211,1021,6330,1490660,0,8380467193874,0,4,211,0,0,1021,0,0,0,0,0,0,0,0,0
36,179,984,5370,1436640,0,8759591283414,0,8,179,0,0,984,0,0,0,0,0,0,0,0,0
37,233,1036,6990,1512560,0,8336569710528,0,10,233,0,0,1036,0,0,0,0,0,0,0,0,0
38,210,1016,6300,1483360,0,8360888502570,0,8,210,0,0,1016,0,0,0,0,0,0,0,0,0
39,219,1024,6570,1495040,0,8789744967871,0,7,219,0,0,1024,0,0,0,0,0,0,0,0,0
40,287,1089,8610,1589940,0,8365155490068,0,7,287,0,0,1089,0,0,0,0,0,0,0,0,0
41,211,1019,6330,1487740,0,8375698813323,0,5,211,0,0,1019,0,0,0,0,0,0,0,0,0
42,195,1004,5850,1465840,0,8800588186926,0,6,195,0,0,1004,0,0,0,0,0,0,0,0,0
43,284,1085,8520,1584100,0,8309562414355,0,10,284,0,0,1085,0,0,0,0,0,0,0,0,0
44,212,1023,6360,1493580,0,8402513662257,0,3,212,0,0,1023,0,0,0,0,0,0,0,0,0
45,203,1008,6090,1471680,0,8759190597630,0,9,203,0,0,1008,0,0,0,0,0,0,0,0,0
46,203,1005,6090,1467300,0,8335881771415,0,9,203,0,0,1005,0,0,0,0,0,0,0,0,0
47,227,1030,6810,1503800,0,8368709970584,0,7,227,0,0,1030,0,0,0,0,0,0,0,0,0
total ,104564,104101,116437250,115889970,0,562856153361799,1524,295,25333,79231,25243,78858,0,0,0,0,0,0,0,0
