node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,9183,9265,13407180,277950,0,27521067697,0,0,0,9183,9265,0,0,0,0,0,0,0,0,0,0
2,23799,23946,21497590,13850070,0,3131352824093,432,0,9265,14534,14763,9183,0,0,0,0,0,0,0,0,1460000
3,7587,7609,6235040,4961570,0,3176715384887,39,0,3386,4201,4299,3310,0,0,0,0,0,0,0,0,1460000
4,12889,13005,12691820,6411880,0,3271496149935,226,0,4284,8605,8794,4211,0,0,0,0,0,0,0,0,1460000
5,6478,6478,4806090,4740310,0,3169442160514,29,0,3253,3225,3299,3179,0,0,0,0,0,0,0,0,1460000
6,7411,7436,6143960,4803370,0,3210006332862,89,0,3270,4141,4233,3203,0,0,0,0,0,0,0,0,1460000
7,7500,7524,6170940,4904680,0,3208267232637,42,0,3342,4158,4252,3272,0,0,0,0,0,0,0,0,1460000
8,7705,7726,6345830,5035150,0,3210517805303,63,0,3429,4276,4367,3359,0,0,0,0,0,0,0,0,1460000
9,14164,14307,14098580,6898530,0,3316121429441,71,0,4602,9562,9783,4524,0,0,0,0,0,0,0,0,1460000
10,22634,22837,22465070,11151280,0,3296729823074,488,0,7399,15235,15518,7319,0,0,0,0,0,0,0,0,1460000
11,10453,10517,9572840,5899660,0,3160204789357,110,0,3978,6475,6612,3905,0,0,0,0,0,0,0,0,1460000
12,1093,1049,32790,1531540,0,1019253838352,0,0,1093,0,0,1049,0,0,0,0,0,0,0,0,0
13,1087,1041,32610,1519860,0,1002459547839,0,0,1087,0,0,1041,0,0,0,0,0,0,0,0,0
14,1050,1002,31500,1462920,0,1058839543743,0,0,1050,0,0,1002,0,0,0,0,0,0,0,0,0
15,1116,1071,33480,1563660,0,1013275747252,0,0,1116,0,0,1071,0,0,0,0,0,0,0,0,0
16,1090,1043,32700,1522780,0,1011485726082,0,0,1090,0,0,1043,0,0,0,0,0,0,0,0,0
17,1045,998,31350,1457080,0,1063514909125,0,0,1045,0,0,998,0,0,0,0,0,0,0,0,0
18,1097,1050,32910,1533000,0,1019175280430,0,0,1097,0,0,1050,0,0,0,0,0,0,0,0,0
