node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8679,8676,12671340,260280,0,25678428317294,0,0,0,6222,6222,0,0,0,0,0,0,0,0,0,0
2,22607,22576,20598110,13088250,0,102595404963703,331,0,6222,6559,6559,6222,0,0,0,0,0,0,0,0,1455620
3,7473,7441,6247350,4929360,0,59614563808971,60,0,834,936,936,834,0,0,0,0,0,0,0,0,1303780
4,12708,12577,12566270,6369010,0,92673679400417,163,0,1733,1969,1969,1733,0,0,0,0,0,0,0,0,1460000
5,6185,6185,4702920,4581370,0,51005562577545,31,0,617,702,702,617,0,0,0,0,0,0,0,0,966520
6,7469,7444,6260100,4919440,0,59603933428091,91,0,827,945,945,827,0,0,0,0,0,0,0,0,1292100
7,7660,7622,6368790,5089230,0,59175523275988,38,0,942,1017,1017,942,0,0,0,0,0,0,0,0,1455620
8,7246,7209,6073230,4775110,0,59073721511442,39,0,731,819,819,731,0,0,0,0,0,0,0,0,1169460
9,13264,13131,13628280,6135380,0,101550843548281,281,0,1558,1881,1881,1558,0,0,0,0,0,0,0,0,1460000
10,20946,20841,21250410,9955980,0,127578800936741,469,0,4068,4593,4593,4068,0,0,0,0,0,0,0,0,1460000
11,10794,10729,9880510,6204890,0,76351121735822,109,0,1657,1769,1769,1657,0,0,0,0,0,0,0,0,1460000
12,1068,1066,32040,1556360,0,8758751877967,0,0,257,0,0,255,0,0,0,0,0,0,0,0,0
13,986,982,29580,1433720,0,8346256682769,0,0,178,0,0,174,0,0,0,0,0,0,0,0,0
14,1065,1061,31950,1549060,0,8391888957821,0,0,252,0,0,248,0,0,0,0,0,0,0,0,0
15,1075,1069,32250,1560740,0,8793607801818,0,0,260,0,0,254,0,0,0,0,0,0,0,0,0
16,1115,1112,33450,1623520,0,8346913371658,0,0,305,0,0,302,0,0,0,0,0,0,0,0,0
17,1090,1088,32700,1588480,0,8290742595593,0,0,284,0,0,282,0,0,0,0,0,0,0,0,0
18,1027,1023,30810,1493580,0,8741159272359,0,0,218,0,0,214,0,0,0,0,0,0,0,0,0
19,1048,1044,31440,1524240,0,8302890732472,0,0,244,0,0,240,0,0,0,0,0,0,0,0,0
20,1005,1000,30150,1460000,0,8331070058005,0,0,196,0,0,191,0,0,0,0,0,0,0,0,0
21,1102,1097,33060,1601620,0,8802645182579,0,0,290,0,0,284,0,0,0,0,0,0,0,0,0
22,1022,1018,30660,1486280,0,8380462049094,0,0,211,0,0,206,0,0,0,0,0,0,0,0,0
23,1022,1018,30660,1486280,0,8404984650225,0,0,207,0,0,202,0,0,0,0,0,0,0,0,0
24,1017,1013,30510,1478980,0,8782638716002,0,0,202,0,0,198,0,0,0,0,0,0,0,0,0
25,1026,1023,30780,1493580,0,8285381412292,0,0,219,0,0,216,0,0,0,0,0,0,0,0,0
26,1053,1047,31590,1528620,0,8404382077801,0,0,239,0,0,233,0,0,0,0,0,0,0,0,0
27,1104,1099,33120,1604540,0,8786658891280,0,0,291,0,0,286,0,0,0,0,0,0,0,0,0
28,1025,1020,30750,1489200,0,8309954921049,0,0,217,0,0,212,0,0,0,0,0,0,0,0,0
29,1049,1047,31470,1528620,0,8363554061738,0,0,237,0,0,235,0,0,0,0,0,0,0,0,0
30,1070,1064,32100,1553440,0,8750276282203,0,0,259,0,0,253,0,0,0,0,0,0,0,0,0
31,1123,1113,33690,1624980,0,8372195711196,0,0,313,0,0,303,0,0,0,0,0,0,0,0,0
32,966,964,28980,1407440,0,8393122725729,0,0,155,0,0,152,0,0,0,0,0,0,0,0,0
33,992,988,29760,1442480,0,8760234655548,0,0,183,0,0,178,0,0,0,0,0,0,0,0,0
34,1055,1050,31650,1533000,0,8347153473623,0,0,247,0,0,241,0,0,0,0,0,0,0,0,0
35,1053,1045,31590,1525700,0,8309315347978,0,0,245,0,0,236,0,0,0,0,0,0,0,0,0
36,1067,1065,32010,1554900,0,8808079713394,0,0,253,0,0,251,0,0,0,0,0,0,0,0,0
37,972,965,29160,1408900,0,8354191076167,0,0,165,0,0,158,0,0,0,0,0,0,0,0,0
38,975,972,29250,1419120,0,8372103959980,0,0,162,0,0,159,0,0,0,0,0,0,0,0,0
39,1029,1026,30870,1497960,0,8774558226179,0,0,216,0,0,213,0,0,0,0,0,0,0,0,0
40,1104,1096,33120,1600160,0,8394371156636,0,0,289,0,0,281,0,0,0,0,0,0,0,0,0
41,1012,1007,30360,1470220,0,8397180711775,0,0,196,0,0,191,0,0,0,0,0,0,0,0,0
42,1062,1057,31860,1543220,0,8795149492455,0,0,249,0,0,244,0,0,0,0,0,0,0,0,0
43,943,941,28290,1373860,0,8365502269498,0,0,132,0,0,130,0,0,0,0,0,0,0,0,0
44,1032,1030,30960,1503800,0,8372302587384,0,0,219,0,0,217,0,0,0,0,0,0,0,0,0
45,1045,1043,31350,1522780,0,8799891208188,0,0,232,0,0,230,0,0,0,0,0,0,0,0,0
46,1100,1096,33000,1600160,0,8315196948988,0,0,292,0,0,288,0,0,0,0,0,0,0,0,0
47,998,994,29940,1451240,0,8342143581336,0,0,189,0,0,185,0,0,0,0,0,0,0,0,0
total ,162528,161774,121372220,120829080,0,1120748495945074,1612,0,27492,27412,27412,27331,0,0,0,0,0,0,0,0
