node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,7805,5351,11395300,160530,0,27288360,0,0,0,7805,5351,0,0,0,0,0,0,0,0,0,0
2,18503,13595,19362450,11569000,0,25700853828204,433,0,5351,13152,5790,7805,0,0,0,0,0,0,0,0,1460000
3,4772,3954,5926080,4668880,0,25708525414124,43,0,728,4044,772,3182,0,0,0,0,0,0,0,0,1058500
4,9284,5194,11762850,5456830,0,25716275364444,229,0,1253,8031,1487,3707,0,0,0,0,0,0,0,0,1460000
5,3651,3651,4535380,4413830,0,25723982851507,85,0,556,3095,641,3010,0,0,0,0,0,0,0,0,807380
6,4678,3860,5861770,4593130,0,25721529293572,51,0,677,4001,729,3131,0,0,0,0,0,0,0,0,984040
7,5212,4394,6266750,4983810,0,25716284274337,61,0,939,4273,1001,3393,0,0,0,0,0,0,0,0,1366560
8,4517,3699,5784010,4431000,0,25723977232764,109,0,567,3950,678,3021,0,0,0,0,0,0,0,0,823440
9,10618,5710,13444510,5738290,0,25716283250332,372,0,1439,9179,1817,3893,0,0,0,0,0,0,0,0,1460000
10,17306,9944,20223150,8851150,0,25708576185274,420,0,3527,13779,3963,5981,0,0,0,0,0,0,0,0,1460000
11,8059,5605,9571090,5872420,0,25708578705040,78,0,1535,6524,1616,3989,0,0,0,0,0,0,0,0,1460000
12,240,1039,7200,1516940,0,8736970628156,0,12,240,0,0,1039,0,0,0,0,0,0,0,0,0
13,258,1070,7740,1562200,0,8393041468364,0,4,258,0,0,1070,0,0,0,0,0,0,0,0,0
14,178,980,5340,1430800,0,8285318135530,0,12,178,0,0,980,0,0,0,0,0,0,0,0,0
15,106,916,3180,1337360,0,8802994272433,0,5,106,0,0,916,0,0,0,0,0,0,0,0,0
16,158,965,4740,1408900,0,8384730434529,0,8,158,0,0,965,0,0,0,0,0,0,0,0,0
17,190,993,5700,1449780,0,8331915568901,0,10,190,0,0,993,0,0,0,0,0,0,0,0,0
18,173,975,5190,1423500,0,8669996983471,0,13,173,0,0,975,0,0,0,0,0,0,0,0,0
19,210,1014,6300,1480440,0,8360183933161,0,10,210,0,0,1014,0,0,0,0,0,0,0,0,0
20,201,1006,6030,1468760,0,8348732164328,0,8,201,0,0,1006,0,0,0,0,0,0,0,0,0
21,250,1049,7500,1531540,0,8724853751860,0,13,250,0,0,1049,0,0,0,0,0,0,0,0,0
22,208,1013,6240,1478980,0,8346250174376,0,8,208,0,0,1013,0,0,0,0,0,0,0,0,0
23,190,993,5700,1449780,0,8283046403994,0,12,190,0,0,993,0,0,0,0,0,0,0,0,0
24,170,976,5100,1424960,0,8795935264981,0,7,170,0,0,976,0,0,0,0,0,0,0,0,0
25,172,977,5160,1426420,0,8373058596808,0,8,172,0,0,977,0,0,0,0,0,0,0,0,0
26,148,956,4440,1395760,0,8390334423374,0,6,148,0,0,956,0,0,0,0,0,0,0,0,0
27,253,1061,7590,1549060,0,8801812553088,0,3,253,0,0,1061,0,0,0,0,0,0,0,0,0
28,287,1081,8610,1578260,0,8328834584068,0,11,287,0,0,1081,0,0,0,0,0,0,0,0,0
29,271,1076,8130,1570960,0,8361345102276,0,7,271,0,0,1076,0,0,0,0,0,0,0,0,0
30,262,1068,7860,1559280,0,8782469459716,0,6,262,0,0,1068,0,0,0,0,0,0,0,0,0
31,198,1007,5940,1470220,0,8384196541420,0,6,198,0,0,1007,0,0,0,0,0,0,0,0,0
32,156,961,4680,1403060,0,8342830207308,0,11,156,0,0,961,0,0,0,0,0,0,0,0,0
33,168,973,5040,1420580,0,8745267896929,0,10,168,0,0,973,0,0,0,0,0,0,0,0,0
34,189,999,5670,1458540,0,8387373937813,0,6,189,0,0,999,0,0,0,0,0,0,0,0,0
35,173,980,5190,1430800,0,8365129299188,0,8,173,0,0,980,0,0,0,0,0,0,0,0,0
36,255,1065,7650,1554900,0,8776981231551,0,5,255,0,0,1065,0,0,0,0,0,0,0,0,0
37,185,992,5550,1448320,0,8363529425219,0,8,185,0,0,992,0,0,0,0,0,0,0,0,0
38,186,991,5580,1446860,0,8350876124422,0,8,186,0,0,991,0,0,0,0,0,0,0,0,0
39,232,1037,6960,1514020,0,8762976899149,0,7,232,0,0,1037,0,0,0,0,0,0,0,0,0
40,139,943,4170,1376780,0,8339869989199,0,12,139,0,0,943,0,0,0,0,0,0,0,0,0
41,273,1084,8190,1582640,0,8384267458009,0,5,273,0,0,1084,0,0,0,0,0,0,0,0,0
42,151,958,4530,1398680,0,8764253980269,0,8,151,0,0,958,0,0,0,0,0,0,0,0,0
43,124,935,3720,1365100,0,8402853823492,0,5,124,0,0,935,0,0,0,0,0,0,0,0,0
44,238,1042,7140,1521320,0,8351882857266,0,7,238,0,0,1042,0,0,0,0,0,0,0,0,0
45,292,1090,8760,1591400,0,8764735172828,0,8,292,0,0,1090,0,0,0,0,0,0,0,0,0
46,213,1021,6390,1490660,0,8369330460741,0,6,213,0,0,1021,0,0,0,0,0,0,0,0,0
47,274,1075,8220,1569500,0,8319349819050,0,10,274,0,0,1075,0,0,0,0,0,0,0,0,0
total ,101776,101318,114354470,113825930,0,562822422715225,1881,293,23943,77833,23845,77473,0,0,0,0,0,0,0,0
