1418,7658,0
1946,7483,0
1816,7297,0
1799,7433,0
1694,7729,0
1907,7298,0
1650,7563,0
1605,7576,0
1927,7298,0
1920,7820,0
1751,7287,0
1798,7420,0
1460,7931,0
1687,7761,0
1689,7193,0
