node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8117,5663,11850820,169890,0,27288360,0,0,0,8117,5663,0,0,0,0,0,0,0,0,0,0
2,19105,14197,19795210,12033220,0,25700784264186,411,0,5663,13442,6080,8117,0,0,0,0,0,0,0,0,1460000
3,4930,4112,6118150,4712230,0,25708457813123,147,0,755,4175,903,3209,0,0,0,0,0,0,0,0,1097920
4,9902,5812,12316210,5824290,0,25716204514106,359,0,1497,8405,1861,3951,0,0,0,0,0,0,0,0,1460000
5,3622,3622,4475880,4430120,0,25723930938504,32,0,568,3054,600,3022,0,0,0,0,0,0,0,0,824900
6,5089,4271,6207290,4860000,0,25721440733364,106,0,855,4234,962,3309,0,0,0,0,0,0,0,0,1243920
7,4725,3907,5914660,4610270,0,25716195286864,76,0,688,4037,765,3142,0,0,0,0,0,0,0,0,1000100
8,4890,4072,6038300,4732480,0,25723903686754,77,0,770,4120,848,3224,0,0,0,0,0,0,0,0,1119820
9,10851,5943,13603080,5926890,0,25716213439503,351,0,1566,9285,1923,4020,0,0,0,0,0,0,0,0,1460000
10,18167,10805,20896770,9460420,0,25708507606131,472,0,3935,14232,4416,6389,0,0,0,0,0,0,0,0,1460000
11,7841,5387,9460160,5658530,0,25708482896449,150,0,1390,6451,1543,3844,0,0,0,0,0,0,0,0,1460000
12,215,1020,6450,1489200,0,8746148369920,0,7,215,0,0,1020,0,0,0,0,0,0,0,0,0
13,267,1071,8010,1563660,0,8378408422687,0,8,267,0,0,1071,0,0,0,0,0,0,0,0,0
14,242,1045,7260,1525700,0,8318334623040,0,11,242,0,0,1045,0,0,0,0,0,0,0,0,0
15,193,997,5790,1455620,0,8748303816593,0,8,193,0,0,997,0,0,0,0,0,0,0,0,0
16,217,1029,6510,1502340,0,8372992043310,0,4,217,0,0,1029,0,0,0,0,0,0,0,0,0
17,194,999,5820,1458540,0,8336974921875,0,11,194,0,0,999,0,0,0,0,0,0,0,0,0
18,250,1055,7500,1540300,0,8752645491467,0,9,250,0,0,1055,0,0,0,0,0,0,0,0,0
19,222,1029,6660,1502340,0,8393716990595,0,5,222,0,0,1029,0,0,0,0,0,0,0,0,0
20,213,1013,6390,1478980,0,8288797733648,0,13,213,0,0,1013,0,0,0,0,0,0,0,0,0
21,201,1008,6030,1471680,0,8747077712390,0,8,201,0,0,1008,0,0,0,0,0,0,0,0,0
22,213,1011,6390,1476060,0,8313055782459,0,13,213,0,0,1011,0,0,0,0,0,0,0,0,0
23,193,998,5790,1457080,0,8304349468967,0,13,193,0,0,998,0,0,0,0,0,0,0,0,0
24,328,1137,9840,1660020,0,8802164467358,0,6,328,0,0,1137,0,0,0,0,0,0,0,0,0
25,172,974,5160,1422040,0,8309430251937,0,13,172,0,0,974,0,0,0,0,0,0,0,0,0
26,281,1086,8430,1585560,0,8336594405642,0,8,281,0,0,1086,0,0,0,0,0,0,0,0,0
27,185,986,5550,1439560,0,8720526181519,0,13,185,0,0,986,0,0,0,0,0,0,0,0,0
28,219,1025,6570,1496500,0,8384500332321,0,5,219,0,0,1025,0,0,0,0,0,0,0,0,0
29,217,1020,6510,1489200,0,8340471331443,0,9,217,0,0,1020,0,0,0,0,0,0,0,0,0
30,194,995,5820,1452700,0,8762559363307,0,11,194,0,0,995,0,0,0,0,0,0,0,0,0
31,144,956,4320,1395760,0,8398260096229,0,4,144,0,0,956,0,0,0,0,0,0,0,0,0
32,219,1022,6570,1492120,0,8358769772260,0,10,219,0,0,1022,0,0,0,0,0,0,0,0,0
33,160,964,4800,1407440,0,8771042013663,0,7,160,0,0,964,0,0,0,0,0,0,0,0,0
34,206,1009,6180,1473140,0,8327289163378,0,8,206,0,0,1009,0,0,0,0,0,0,0,0,0
35,275,1079,8250,1575340,0,8365016060928,0,6,275,0,0,1079,0,0,0,0,0,0,0,0,0
36,221,1027,6630,1499420,0,8775232161148,0,8,221,0,0,1027,0,0,0,0,0,0,0,0,0
37,259,1056,7770,1541760,0,8251404790949,0,15,259,0,0,1056,0,0,0,0,0,0,0,0,0
38,235,1041,7050,1519860,0,8364745172682,0,7,235,0,0,1041,0,0,0,0,0,0,0,0,0
39,208,1016,6240,1483360,0,8788416166319,0,7,208,0,0,1016,0,0,0,0,0,0,0,0,0
40,225,1033,6750,1508180,0,8380765958373,0,6,225,0,0,1033,0,0,0,0,0,0,0,0,0
41,222,1031,6660,1505260,0,8374491600535,0,6,222,0,0,1031,0,0,0,0,0,0,0,0,0
42,221,1024,6630,1495040,0,8770338895283,0,9,221,0,0,1024,0,0,0,0,0,0,0,0,0
43,181,986,5430,1439560,0,8376248023503,0,7,181,0,0,986,0,0,0,0,0,0,0,0,0
44,295,1096,8850,1600160,0,8331473499798,0,12,295,0,0,1096,0,0,0,0,0,0,0,0,0
45,217,1022,6510,1492120,0,8772717043714,0,9,217,0,0,1022,0,0,0,0,0,0,0,0,0
46,265,1077,7950,1572420,0,8415855138297,0,3,265,0,0,1077,0,0,0,0,0,0,0,0,0
47,182,989,5460,1443940,0,8334892135732,0,7,182,0,0,989,0,0,0,0,0,0,0,0,0
total ,105190,104717,116915060,116330300,0,562658157870613,2181,306,25638,79552,25564,79153,0,0,0,0,0,0,0,0
