node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,9115,9200,13307900,276000,0,30867465618,0,0,0,9115,9200,0,0,0,0,0,0,0,0,0,0
2,23763,23911,21536550,13751780,0,3159840185923,528,0,9201,14562,14796,9115,0,0,0,0,0,0,0,0,1460000
3,7343,7359,6057550,4785330,0,3238330724798,31,0,3261,4082,4167,3192,0,0,0,0,0,0,0,0,1460000
4,12909,13028,12608050,6521250,0,3287382432934,122,0,4363,8546,8741,4287,0,0,0,0,0,0,0,0,1460000
5,6464,6467,4814250,4722820,0,3213805504573,43,0,3233,3231,3300,3167,0,0,0,0,0,0,0,0,1460000
6,7725,7744,6326410,5075730,0,3224483010297,22,0,3463,4262,4357,3387,0,0,0,0,0,0,0,0,1460000
7,7777,7801,6398040,5083160,0,3212922540143,76,0,3466,4311,4410,3391,0,0,0,0,0,0,0,0,1460000
8,7579,7600,6217640,4967020,0,3222885145050,20,0,3390,4189,4286,3314,0,0,0,0,0,0,0,0,1460000
9,13790,13924,13881440,6566720,0,3386669905674,153,0,4372,9418,9624,4300,0,0,0,0,0,0,0,0,1460000
10,22103,22317,21932910,10892580,0,3307546316022,306,0,7229,14874,15168,7149,0,0,0,0,0,0,0,0,1460000
11,11084,11150,10025060,6370530,0,3148148458442,98,0,4306,6778,6929,4221,0,0,0,0,0,0,0,0,1460000
12,1124,1076,33720,1570960,0,1050813944267,0,0,1124,0,0,1076,0,0,0,0,0,0,0,0,0
13,970,929,29100,1356340,0,1043176161612,0,0,970,0,0,929,0,0,0,0,0,0,0,0,0
14,1037,990,31110,1445400,0,1023018610728,0,0,1037,0,0,990,0,0,0,0,0,0,0,0,0
15,1085,1037,32550,1514020,0,1043613982666,0,0,1085,0,0,1037,0,0,0,0,0,0,0,0,0
16,1085,1037,32550,1514020,0,1045422847645,0,0,1085,0,0,1037,0,0,0,0,0,0,0,0,0
17,1064,1019,31920,1487740,0,1026928368754,0,0,1064,0,0,1019,0,0,0,0,0,0,0,0,0
18,1084,1038,32520,1515480,0,1047526939458,0,0,1084,0,0,1038,0,0,0,0,0,0,0,0,0
19,1099,1055,32970,1540300,0,1044247288445,0,0,1099,0,0,1055,0,0,0,0,0,0,0,0,0
20,1077,1033,32310,1508180,0,1026229772769,0,0,1077,0,0,1033,0,0,0,0,0,0,0,0,0
21,1081,1035,32430,1511100,0,1050571463557,0,0,1081,0,0,1035,0,0,0,0,0,0,0,0,0
22,1112,1066,33360,1556360,0,1048092174960,0,0,1112,0,0,1066,0,0,0,0,0,0,0,0,0
23,1144,1099,34320,1604540,0,1023074684354,0,1,1144,0,0,1099,0,0,0,0,0,0,0,0,0
24,1131,1089,33930,1589940,0,1049955598316,0,0,1131,0,0,1089,0,0,0,0,0,0,0,0,0
25,1101,1056,33030,1541760,0,1041096846519,0,0,1101,0,0,1056,0,0,0,0,0,0,0,0,0
26,1111,1067,33330,1557820,0,1024081301087,0,0,1111,0,0,1067,0,0,0,0,0,0,0,0,0
27,1052,1006,31560,1468760,0,1051802898656,0,0,1052,0,0,1006,0,0,0,0,0,0,0,0,0
28,1106,1060,33180,1547600,0,1048086412053,0,0,1106,0,0,1060,0,0,0,0,0,0,0,0,0
