node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8124,5670,11861040,170100,0,27288360,0,0,0,8124,5670,0,0,0,0,0,0,0,0,0,0
2,19063,14155,19723880,12041970,0,25700882648466,355,0,5670,13393,6031,8124,0,0,0,0,0,0,0,0,1460000
3,4977,4159,6079520,4820890,0,25708557996601,44,0,830,4147,875,3284,0,0,0,0,0,0,0,0,1207420
4,10146,6056,12450800,6053260,0,25716316074521,293,0,1652,8494,1950,4106,0,0,0,0,0,0,0,0,1460000
5,3628,3628,4513240,4401700,0,25724002083037,66,0,548,3080,626,3002,0,0,0,0,0,0,0,0,795700
6,5146,4328,6244750,4907470,0,25721546175094,99,0,887,4259,987,3341,0,0,0,0,0,0,0,0,1290640
7,4604,3786,5850970,4493670,0,25716286662045,113,0,609,3995,723,3063,0,0,0,0,0,0,0,0,884760
8,5046,4228,6145940,4857280,0,25724014341241,65,0,854,4192,920,3308,0,0,0,0,0,0,0,0,1242460
9,10557,5649,13354020,5737890,0,25716309796357,309,0,1440,9117,1755,3894,0,0,0,0,0,0,0,0,1460000
10,17994,10632,20770030,9329390,0,25708610713788,475,0,3847,14147,4331,6301,0,0,0,0,0,0,0,0,1460000
11,7758,5304,9390460,5604560,0,25708591402608,139,0,1354,6404,1496,3808,0,0,0,0,0,0,0,0,1460000
12,194,999,5820,1458540,0,8716166068715,0,11,194,0,0,999,0,0,0,0,0,0,0,0,0
13,230,1036,6900,1512560,0,8377700858039,0,5,230,0,0,1036,0,0,0,0,0,0,0,0,0
14,198,1006,5940,1468760,0,8363350264848,0,6,198,0,0,1006,0,0,0,0,0,0,0,0,0
15,264,1070,7920,1562200,0,8784009836041,0,8,264,0,0,1070,0,0,0,0,0,0,0,0,0
16,212,1018,6360,1486280,0,8370386577639,0,6,212,0,0,1018,0,0,0,0,0,0,0,0,0
17,267,1068,8010,1559280,0,8353918966568,0,9,267,0,0,1068,0,0,0,0,0,0,0,0,0
18,159,970,4770,1416200,0,8806958221925,0,4,159,0,0,970,0,0,0,0,0,0,0,0,0
19,226,1031,6780,1505260,0,8345162808819,0,10,226,0,0,1031,0,0,0,0,0,0,0,0,0
20,243,1052,7290,1535920,0,8369041322111,0,6,243,0,0,1052,0,0,0,0,0,0,0,0,0
21,221,1026,6630,1497960,0,8725980542705,0,9,221,0,0,1026,0,0,0,0,0,0,0,0,0
22,197,1002,5910,1462920,0,8354309186286,0,10,197,0,0,1002,0,0,0,0,0,0,0,0,0
23,213,1015,6390,1481900,0,8332335051304,0,12,213,0,0,1015,0,0,0,0,0,0,0,0,0
24,294,1093,8820,1595780,0,8734991212253,0,9,294,0,0,1093,0,0,0,0,0,0,0,0,0
25,169,970,5070,1416200,0,8326460586828,0,14,169,0,0,970,0,0,0,0,0,0,0,0,0
26,274,1082,8220,1579720,0,8359637076923,0,8,274,0,0,1082,0,0,0,0,0,0,0,0,0
27,260,1066,7800,1556360,0,8792560664396,0,7,260,0,0,1066,0,0,0,0,0,0,0,0,0
28,228,1036,6840,1512560,0,8374953811235,0,7,228,0,0,1036,0,0,0,0,0,0,0,0,0
29,224,1029,6720,1502340,0,8326476955212,0,10,224,0,0,1029,0,0,0,0,0,0,0,0,0
30,140,949,4200,1385540,0,8789150934169,0,6,140,0,0,949,0,0,0,0,0,0,0,0,0
31,136,944,4080,1378240,0,8334478883661,0,9,136,0,0,944,0,0,0,0,0,0,0,0,0
32,232,1036,6960,1512560,0,8301854883513,0,12,232,0,0,1036,0,0,0,0,0,0,0,0,0
33,207,1009,6210,1473140,0,8791547949212,0,9,207,0,0,1009,0,0,0,0,0,0,0,0,0
34,186,990,5580,1445400,0,8334886559231,0,9,186,0,0,990,0,0,0,0,0,0,0,0,0
35,304,1109,9120,1619140,0,8346598874965,0,9,304,0,0,1109,0,0,0,0,0,0,0,0,0
36,122,926,3660,1351960,0,8767399694046,0,11,122,0,0,926,0,0,0,0,0,0,0,0,0
37,225,1032,6750,1506720,0,8371562055492,0,8,225,0,0,1032,0,0,0,0,0,0,0,0,0
38,224,1033,6720,1508180,0,8367736354778,0,6,224,0,0,1033,0,0,0,0,0,0,0,0,0
39,233,1037,6990,1514020,0,8726320629029,0,9,233,0,0,1037,0,0,0,0,0,0,0,0,0
40,232,1035,6960,1511100,0,8349431485480,0,10,232,0,0,1035,0,0,0,0,0,0,0,0,0
41,183,989,5490,1443940,0,8371604574334,0,7,183,0,0,989,0,0,0,0,0,0,0,0,0
42,171,976,5130,1424960,0,8739568156625,0,10,171,0,0,976,0,0,0,0,0,0,0,0,0
43,312,1113,9360,1624980,0,8330715194593,0,12,312,0,0,1113,0,0,0,0,0,0,0,0,0
44,191,993,5730,1449780,0,8315123019943,0,11,191,0,0,993,0,0,0,0,0,0,0,0,0
45,199,1002,5970,1462920,0,8717007237396,0,11,199,0,0,1002,0,0,0,0,0,0,0,0,0
46,188,992,5640,1448320,0,8299120830459,0,12,188,0,0,992,0,0,0,0,0,0,0,0,0
47,189,994,5670,1451240,0,8304701593612,0,10,189,0,0,994,0,0,0,0,0,0,0,0,0
total ,104790,104323,116617060,116041060,0,562518354104503,1958,322,25438,79352,25364,78959,0,0,0,0,0,0,0,0
