node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8107,8104,11836220,243120,0,25678394695773,0,0,0,5650,5650,0,0,0,0,0,0,0,0,0,0
2,21401,21366,19655310,12233990,0,102479060180819,269,0,5650,5925,5925,5650,0,0,0,0,0,0,0,0,1455620
3,7500,7472,6283910,4938870,0,59638368588910,89,0,840,961,961,840,0,0,0,0,0,0,0,0,1312540
4,12413,12301,12410130,6087600,0,92894109342100,277,0,1542,1866,1866,1542,0,0,0,0,0,0,0,0,1460000
5,6123,6123,4679610,4536610,0,50825251450068,62,0,587,687,687,587,0,0,0,0,0,0,0,0,947540
6,7527,7502,6281860,4991250,0,59571776984843,45,0,876,959,959,876,0,0,0,0,0,0,0,0,1370940
7,7179,7152,6045480,4699040,0,59281716089562,97,0,679,801,801,679,0,0,0,0,0,0,0,0,1076020
8,7215,7182,6042270,4748560,0,59179262300136,47,0,713,798,798,713,0,0,0,0,0,0,0,0,1124200
9,13583,13420,13802300,6435770,0,101248211385134,181,0,1762,1996,1996,1762,0,0,0,0,0,0,0,0,1460000
10,20327,20228,20871480,9412780,0,127582915308629,580,0,3701,4341,4341,3701,0,0,0,0,0,0,0,0,1460000
11,10307,10235,9559880,5799680,0,76386830249036,168,0,1384,1555,1555,1384,0,0,0,0,0,0,0,0,1460000
12,1056,1044,31680,1524240,0,8795095306951,0,0,242,0,0,230,0,0,0,0,0,0,0,0,0
13,1078,1073,32340,1566580,0,8353005248090,0,0,268,0,0,263,0,0,0,0,0,0,0,0,0
14,1000,996,30000,1454160,0,8353823209204,0,0,190,0,0,186,0,0,0,0,0,0,0,0,0
15,1083,1079,32490,1575340,0,8769633722816,0,0,272,0,0,268,0,0,0,0,0,0,0,0,0
16,1014,1012,30420,1477520,0,8372926896130,0,0,201,0,0,199,0,0,0,0,0,0,0,0,0
17,1050,1045,31500,1525700,0,8340284104885,0,0,241,0,0,236,0,0,0,0,0,0,0,0,0
18,1089,1085,32670,1584100,0,8753846010044,0,0,281,0,0,277,0,0,0,0,0,0,0,0,0
19,1044,1043,31320,1522780,0,8390821911680,0,0,232,0,0,231,0,0,0,0,0,0,0,0,0
20,1012,1009,30360,1473140,0,8316166696299,0,0,203,0,0,200,0,0,0,0,0,0,0,0,0
21,1072,1067,32160,1557820,0,8776966489077,0,0,263,0,0,257,0,0,0,0,0,0,0,0,0
22,1037,1035,31110,1511100,0,8312707106091,0,0,230,0,0,227,0,0,0,0,0,0,0,0,0
23,1010,1007,30300,1470220,0,8363985965910,0,0,201,0,0,197,0,0,0,0,0,0,0,0,0
24,1067,1060,32010,1547600,0,8772151028121,0,0,254,0,0,247,0,0,0,0,0,0,0,0,0
25,1021,1014,30630,1480440,0,8358541847903,0,0,211,0,0,204,0,0,0,0,0,0,0,0,0
26,1058,1055,31740,1540300,0,8307926002129,0,0,253,0,0,250,0,0,0,0,0,0,0,0,0
27,1061,1061,31830,1549060,0,8727880854629,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0
28,976,972,29280,1419120,0,8361984945779,0,0,166,0,0,162,0,0,0,0,0,0,0,0,0
29,990,985,29700,1438100,0,8406230798491,0,0,175,0,0,170,0,0,0,0,0,0,0,0,0
30,1034,1031,31020,1505260,0,8783504778145,0,0,223,0,0,220,0,0,0,0,0,0,0,0,0
31,1058,1054,31740,1538840,0,8385450284603,0,0,244,0,0,240,0,0,0,0,0,0,0,0,0
32,1019,1014,30570,1480440,0,8320216492916,0,0,213,0,0,207,0,0,0,0,0,0,0,0,0
33,1029,1022,30870,1492120,0,8789403383548,0,0,217,0,0,209,0,0,0,0,0,0,0,0,0
34,966,964,28980,1407440,0,8341489909805,0,0,155,0,0,152,0,0,0,0,0,0,0,0,0
35,1032,1031,30960,1505260,0,8287066177550,0,0,227,0,0,225,0,0,0,0,0,0,0,0,0
36,1033,1029,30990,1502340,0,8761503930827,0,0,223,0,0,219,0,0,0,0,0,0,0,0,0
37,1062,1057,31860,1543220,0,8356366850959,0,0,252,0,0,247,0,0,0,0,0,0,0,0,0
38,1038,1030,31140,1503800,0,8399323069984,0,0,223,0,0,215,0,0,0,0,0,0,0,0,0
39,1067,1060,32010,1547600,0,8744006547945,0,0,255,0,0,248,0,0,0,0,0,0,0,0,0
40,1007,1004,30210,1465840,0,8353752454487,0,0,197,0,0,194,0,0,0,0,0,0,0,0,0
41,1086,1079,32580,1575340,0,8346768314501,0,0,276,0,0,269,0,0,0,0,0,0,0,0,0
42,998,994,29940,1451240,0,8745868463097,0,0,187,0,0,183,0,0,0,0,0,0,0,0,0
43,960,959,28800,1400140,0,8328618772025,0,0,149,0,0,148,0,0,0,0,0,0,0,0,0
44,970,968,29100,1413280,0,8374555955216,0,0,159,0,0,157,0,0,0,0,0,0,0,0,0
45,1015,1014,30450,1480440,0,8782798759507,0,0,202,0,0,201,0,0,0,0,0,0,0,0,0
46,1008,1005,30240,1467300,0,8344700318293,0,0,199,0,0,196,0,0,0,0,0,0,0,0,0
47,961,956,28830,1395760,0,8327639015131,0,0,153,0,0,148,0,0,0,0,0,0,0,0,0
total ,158743,157998,118580280,118020250,0,1120372908197778,1815,0,25621,25539,25539,25466,0,0,0,0,0,0,0,0
