node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8373,8370,12224580,251100,0,25678371988236,0,0,0,5916,5916,0,0,0,0,0,0,0,0,0,0
2,21947,21920,20072090,12630990,0,102532594218187,283,0,5916,6205,6205,5916,0,0,0,0,0,0,0,0,1455620
3,7390,7358,6154770,4892550,0,59687174338302,34,0,810,873,873,810,0,0,0,0,0,0,0,0,1262900
4,12492,12388,12494010,6121670,0,92960096730474,319,0,1564,1923,1923,1564,0,0,0,0,0,0,0,0,1460000
5,6466,6466,4907260,4797150,0,50938521640214,29,0,762,839,839,762,0,0,0,0,0,0,0,0,1179680
6,7290,7256,6164640,4752210,0,59528281887377,123,0,714,882,882,714,0,0,0,0,0,0,0,0,1144640
7,7424,7387,6211560,4907720,0,59084103657012,46,0,820,912,913,820,0,0,0,0,0,0,0,0,1306700
8,7269,7227,6119680,4767070,0,59015153061837,81,0,725,851,851,725,0,0,0,0,0,0,0,0,1170920
9,13489,13344,13753720,6344830,0,101372538200482,214,0,1700,1964,1964,1700,0,0,0,0,0,0,0,0,1460000
10,20687,20598,21073900,9747060,0,127716841820749,506,0,3927,4475,4475,3927,0,0,0,0,0,0,0,0,1460000
11,10370,10293,9531740,5921540,0,76332787970220,63,0,1468,1534,1534,1468,0,0,0,0,0,0,0,0,1460000
12,996,991,29880,1446860,0,8785403580633,0,0,184,0,0,179,0,0,0,0,0,0,0,0,0
13,1077,1070,32310,1562200,0,8344412679056,0,0,267,0,0,260,0,0,0,0,0,0,0,0,0
14,1151,1145,34530,1671700,0,8376439077040,0,0,337,0,0,331,0,0,0,0,0,0,0,0,0
15,905,905,27150,1321300,0,8786114208933,0,0,94,0,0,94,0,0,0,0,0,0,0,0,0
16,1138,1133,34140,1654180,0,8365810557656,0,0,329,0,0,324,0,0,0,0,0,0,0,0,0
17,1076,1069,32280,1560740,0,8411809128290,0,0,260,0,0,253,0,0,0,0,0,0,0,0,0
18,1052,1046,31560,1527160,0,8757169478284,0,0,243,0,0,237,0,0,0,0,0,0,0,0,0
19,1051,1047,31530,1528620,0,8321023118091,0,0,241,0,0,237,0,0,0,0,0,0,0,0,0
20,952,948,28560,1384080,0,8406556661513,0,0,136,0,0,132,0,0,0,0,0,0,0,0,0
21,1085,1084,32550,1582640,0,8766453502052,0,0,276,0,0,274,0,0,0,0,0,0,0,0,0
22,1083,1083,32490,1581180,0,8384817351929,0,0,270,0,0,269,0,0,0,0,0,0,0,0,0
23,1111,1107,33330,1616220,0,8390812186365,0,0,297,0,0,292,0,0,0,0,0,0,0,0,0
24,1038,1034,31140,1509640,0,8706715807162,0,0,230,0,0,226,0,0,0,0,0,0,0,0,0
25,1019,1018,30570,1486280,0,8324882958356,0,0,213,0,0,212,0,0,0,0,0,0,0,0,0
26,1067,1062,32010,1550520,0,8368261941098,0,0,257,0,0,252,0,0,0,0,0,0,0,0,0
27,1005,995,30150,1452700,0,8706528021891,0,0,197,0,0,187,0,0,0,0,0,0,0,0,0
28,1017,1011,30510,1476060,0,8359864082252,0,0,206,0,0,200,0,0,0,0,0,0,0,0,0
29,1018,1017,30540,1484820,0,8317862501724,0,0,209,0,0,208,0,0,0,0,0,0,0,0,0
30,1077,1064,32310,1553440,0,8694425685323,0,0,271,0,0,258,0,0,0,0,0,0,0,0,0
31,1045,1040,31350,1518400,0,8337019238713,0,0,240,0,0,235,0,0,0,0,0,0,0,0,0
32,1010,1010,30300,1474600,0,8323753130257,0,0,204,0,0,203,0,0,0,0,0,0,0,0,0
33,1058,1058,31740,1544680,0,8699086920811,0,0,250,0,0,249,0,0,0,0,0,0,0,0,0
34,1064,1059,31920,1546140,0,8353889651415,0,0,256,0,0,250,0,0,0,0,0,0,0,0,0
35,952,948,28560,1384080,0,8292857145536,0,0,146,0,0,141,0,0,0,0,0,0,0,0,0
36,1009,1003,30270,1464380,0,8783020201021,0,0,198,0,0,192,0,0,0,0,0,0,0,0,0
37,1032,1027,30960,1499420,0,8384062864489,0,0,219,0,0,214,0,0,0,0,0,0,0,0,0
38,985,981,29550,1432260,0,8386351586302,0,0,170,0,0,166,0,0,0,0,0,0,0,0,0
39,1075,1066,32250,1556360,0,8744920630105,0,0,265,0,0,256,0,0,0,0,0,0,0,0,0
40,1009,1004,30270,1465840,0,8390727455626,0,0,198,0,0,193,0,0,0,0,0,0,0,0,0
41,981,973,29430,1420580,0,8348858092374,0,0,171,0,0,163,0,0,0,0,0,0,0,0,0
42,958,957,28740,1397220,0,8767307404642,0,0,148,0,0,147,0,0,0,0,0,0,0,0,0
43,979,979,29370,1429340,0,8427597753212,0,0,161,0,0,161,0,0,0,0,0,0,0,0,0
44,1070,1066,32100,1556360,0,8358697403921,0,0,260,0,0,256,0,0,0,0,0,0,0,0,0
45,1075,1070,32250,1562200,0,8805017364311,0,0,259,0,0,254,0,0,0,0,0,0,0,0,0
46,1053,1049,31590,1531540,0,8406298153337,0,0,239,0,0,235,0,0,0,0,0,0,0,0,0
47,966,962,28980,1404520,0,8364470905709,0,0,153,0,0,149,0,0,0,0,0,0,0,0,0
total ,160436,159688,119825120,119272150,0,1120595763942519,1698,0,26460,26374,26375,26295,0,0,0,0,0,0,0,0
