node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8360,8449,12205600,253470,0,28849618202,0,0,0,8360,8449,0,0,0,0,0,0,0,0,0,0
2,22171,22322,20286160,12624460,0,3210090597315,443,0,8450,13721,13962,8360,0,0,0,0,0,0,0,0,1460000
3,7672,7692,6301940,5009820,0,3267519380780,36,0,3426,4246,4350,3342,0,0,0,0,0,0,0,0,1460000
4,12601,12706,12432930,6228450,0,3363615372217,193,0,4171,8430,8617,4089,0,0,0,0,0,0,0,0,1460000
5,6185,6186,4602820,4505610,0,3248716243767,34,0,3096,3089,3165,3021,0,0,0,0,0,0,0,0,1460000
6,7609,7630,6261440,4975070,0,3304839173683,47,0,3390,4219,4311,3319,0,0,0,0,0,0,0,0,1460000
7,7461,7485,6172630,4860610,0,3333448691099,64,0,3301,4160,4243,3242,0,0,0,0,0,0,0,0,1460000
8,7807,7833,6417530,5105570,0,3262853961513,77,0,3483,4324,4427,3406,0,0,0,0,0,0,0,0,1460000
9,13239,13374,13493110,6122650,0,3414194811077,183,0,4081,9158,9373,4001,0,0,0,0,0,0,0,0,1460000
10,20684,20908,21036630,9666270,0,3380551173598,539,0,6407,14277,14587,6321,0,0,0,0,0,0,0,0,1460000
11,10690,10749,9702930,6125410,0,3248802427855,44,0,4129,6561,6691,4058,0,0,0,0,0,0,0,0,1460000
12,1083,1037,32490,1514020,0,1068152963345,0,0,1083,0,0,1037,0,0,0,0,0,0,0,0,0
13,1086,1040,32580,1518400,0,1086991671232,0,0,1086,0,0,1040,0,0,0,0,0,0,0,0,0
14,1105,1060,33150,1547600,0,1010299956769,0,0,1105,0,0,1060,0,0,0,0,0,0,0,0,0
15,1112,1066,33360,1556360,0,1073562815609,0,0,1112,0,0,1066,0,0,0,0,0,0,0,0,0
16,965,924,28950,1349040,0,1100123120012,0,0,965,0,0,924,0,0,0,0,0,0,0,0,0
17,1014,968,30420,1413280,0,1017947110250,0,0,1014,0,0,968,0,0,0,0,0,0,0,0,0
18,1086,1042,32580,1521320,0,1064227054899,0,0,1086,0,0,1042,0,0,0,0,0,0,0,0,0
19,1093,1045,32790,1525700,0,1089825611810,0,0,1093,0,0,1045,0,0,0,0,0,0,0,0,0
20,1026,981,30780,1432260,0,1022880376777,0,0,1026,0,0,981,0,0,0,0,0,0,0,0,0
21,1072,1026,32160,1497960,0,1067651205293,0,0,1072,0,0,1026,0,0,0,0,0,0,0,0,0
22,1044,1003,31320,1464380,0,1094574307620,0,0,1044,0,0,1003,0,0,0,0,0,0,0,0,0
23,1075,1031,32250,1505260,0,1018831432404,0,0,1075,0,0,1031,0,0,0,0,0,0,0,0,0
24,1100,1053,33000,1537380,0,1073341589277,0,0,1100,0,0,1053,0,0,0,0,0,0,0,0,0
25,1089,1048,32670,1530080,0,1094432332054,0,0,1089,0,0,1048,0,0,0,0,0,0,0,0,0
26,1093,1046,32790,1527160,0,1021582488381,0,0,1093,0,0,1046,0,0,0,0,0,0,0,0,0
27,1070,1028,32100,1500880,0,1074527512867,0,0,1070,0,0,1028,0,0,0,0,0,0,0,0,0
28,1088,1041,32640,1519860,0,1099785173441,0,0,1088,0,0,1041,0,0,0,0,0,0,0,0,0
29,1131,1086,33930,1585560,0,1023568734776,0,0,1131,0,0,1086,0,0,0,0,0,0,0,0,0
30,1091,1039,32730,1516940,0,1071595675597,0,0,1091,0,0,1039,0,0,0,0,0,0,0,0,0
31,990,948,29700,1384080,0,1096166630253,0,0,990,0,0,948,0,0,0,0,0,0,0,0,0
32,1088,1046,32640,1527160,0,1019391135168,0,0,1088,0,0,1046,0,0,0,0,0,0,0,0,0
33,1141,1095,34230,1598700,0,1067803880484,0,0,1141,0,0,1095,0,0,0,0,0,0,0,0,0
34,1116,1075,33480,1569500,0,1094602837663,0,0,1116,0,0,1075,0,0,0,0,0,0,0,0,0
35,1123,1081,33690,1578260,0,1016053014247,0,0,1123,0,0,1081,0,0,0,0,0,0,0,0,0
36,1063,1019,31890,1487740,0,1071853009779,0,0,1063,0,0,1019,0,0,0,0,0,0,0,0,0
37,1048,1006,31440,1468760,0,1091576287776,0,0,1048,0,0,1006,0,0,0,0,0,0,0,0,0
38,1076,1030,32280,1503800,0,1015446807903,0,0,1076,0,0,1030,0,0,0,0,0,0,0,0,0
39,1021,975,30630,1423500,0,1073349976470,0,0,1021,0,0,975,0,0,0,0,0,0,0,0,0
40,1058,1014,31740,1480440,0,1100741552984,0,0,1058,0,0,1014,0,0,0,0,0,0,0,0,0
41,1075,1028,32250,1500880,0,1017734802518,0,0,1075,0,0,1028,0,0,0,0,0,0,0,0,0
42,1124,1075,33720,1569500,0,1073599698228,0,0,1124,0,0,1075,0,0,0,0,0,0,0,0,0
43,1088,1040,32640,1518400,0,1088003435162,0,0,1088,0,0,1040,0,0,0,0,0,0,0,0,0
44,1032,988,30960,1442480,0,1010383741665,0,0,1032,0,0,988,0,0,0,0,0,0,0,0,0
45,1096,1045,32880,1525700,0,1069313056486,0,0,1096,0,0,1045,0,0,0,0,0,0,0,0,0
46,1005,961,30150,1403060,0,1094508569391,0,0,1005,0,0,961,0,0,0,0,0,0,0,0,0
47,1057,1014,31710,1480440,0,1010980506232,0,0,1057,0,0,1014,0,0,0,0,0,0,0,0,0
total ,163103,162338,120072440,119503230,0,71248891525928,1660,0,82558,80545,82175,80163,0,0,0,0,0,0,0,0
