node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8519,8605,12437740,258150,0,30398897563,0,0,0,8519,8605,0,0,0,0,0,0,0,0,0,0
2,22396,22543,20393010,12858460,0,3163501313776,353,0,8605,13791,14024,8519,0,0,0,0,0,0,0,0,1460000
3,7587,7612,6256490,4943070,0,3210930669262,56,0,3371,4216,4315,3297,0,0,0,0,0,0,0,0,1460000
4,12375,12508,12243110,6075220,0,3291271548129,176,0,4073,8302,8522,3986,0,0,0,0,0,0,0,0,1460000
5,6087,6090,4529810,4458400,0,3239376133806,20,0,3047,3040,3100,2990,0,0,0,0,0,0,0,0,1460000
6,7373,7402,6094200,4792340,0,3220358996505,51,0,3266,4107,4206,3196,0,0,0,0,0,0,0,0,1460000
7,7470,7490,6170040,4867910,0,3249785216155,52,0,3312,4158,4243,3247,0,0,0,0,0,0,0,0,1460000
8,7547,7563,6203810,4924440,0,3230416339955,51,0,3367,4180,4278,3285,0,0,0,0,0,0,0,0,1460000
9,13572,13699,13699010,6416970,0,3377633556061,138,0,4277,9295,9499,4200,0,0,0,0,0,0,0,0,1460000
10,20994,21211,21100270,10064320,0,3356080447632,290,0,6679,14315,14618,6593,0,0,0,0,0,0,0,0,1460000
11,10417,10479,9526000,5892800,0,3163081526513,83,0,3974,6443,6578,3901,0,0,0,0,0,0,0,0,1460000
12,1107,1054,33210,1538840,0,1037123977816,0,0,1107,0,0,1054,0,0,0,0,0,0,0,0,0
13,1075,1032,32250,1506720,0,1011509666255,0,0,1075,0,0,1032,0,0,0,0,0,0,0,0,0
14,1099,1053,32970,1537380,0,1058771473885,0,0,1099,0,0,1053,0,0,0,0,0,0,0,0,0
15,1082,1037,32460,1514020,0,1037519845998,0,0,1082,0,0,1037,0,0,0,0,0,0,0,0,0
16,1070,1023,32100,1493580,0,1016666599668,0,1,1070,0,0,1023,0,0,0,0,0,0,0,0,0
17,1022,980,30660,1430800,0,1059305381813,0,0,1022,0,0,980,0,0,0,0,0,0,0,0,0
18,1120,1076,33600,1570960,0,1040416321178,0,0,1120,0,0,1076,0,0,0,0,0,0,0,0,0
19,988,941,29640,1373860,0,1013109757065,0,1,988,0,0,941,0,0,0,0,0,0,0,0,0
20,985,944,29550,1378240,0,1057433705617,0,0,985,0,0,944,0,0,0,0,0,0,0,0,0
21,1059,1018,31770,1486280,0,1046376189551,0,0,1059,0,0,1018,0,0,0,0,0,0,0,0,0
22,978,933,29340,1362180,0,1013987478580,0,1,978,0,0,933,0,0,0,0,0,0,0,0,0
23,1099,1055,32970,1540300,0,1068785850680,0,0,1099,0,0,1055,0,0,0,0,0,0,0,0,0
24,1020,974,30600,1422040,0,1041407593184,0,0,1020,0,0,974,0,0,0,0,0,0,0,0,0
25,1083,1038,32490,1515480,0,1015582238781,0,0,1083,0,0,1038,0,0,0,0,0,0,0,0,0
26,1089,1042,32670,1521320,0,1061543584985,0,0,1089,0,0,1042,0,0,0,0,0,0,0,0,0
27,1054,1013,31620,1478980,0,1039015833969,0,0,1054,0,0,1013,0,0,0,0,0,0,0,0,0
28,1061,1014,31830,1480440,0,1022423714533,0,0,1061,0,0,1014,0,0,0,0,0,0,0,0,0
29,1081,1037,32430,1514020,0,1063682364197,0,0,1081,0,0,1037,0,0,0,0,0,0,0,0,0
30,1097,1054,32910,1538840,0,1045244304159,0,0,1097,0,0,1054,0,0,0,0,0,0,0,0,0
31,1048,1002,31440,1462920,0,1016989212626,0,0,1048,0,0,1002,0,0,0,0,0,0,0,0,0
32,1128,1083,33840,1581180,0,1071705451136,0,0,1128,0,0,1083,0,0,0,0,0,0,0,0,0
33,1082,1037,32460,1514020,0,1038968463619,0,0,1082,0,0,1037,0,0,0,0,0,0,0,0,0
34,1042,998,31260,1457080,0,1014762602392,0,1,1042,0,0,998,0,0,0,0,0,0,0,0,0
35,1067,1023,32010,1493580,0,1060724572603,0,0,1067,0,0,1023,0,0,0,0,0,0,0,0,0
36,1102,1057,33060,1543220,0,1034445810204,0,0,1102,0,0,1057,0,0,0,0,0,0,0,0,0
37,1092,1044,32760,1524240,0,1013606091809,0,1,1092,0,0,1044,0,0,0,0,0,0,0,0,0
38,1096,1054,32880,1538840,0,1058871119174,0,0,1096,0,0,1054,0,0,0,0,0,0,0,0,0
39,1067,1022,32010,1492120,0,1040814860496,0,0,1067,0,0,1022,0,0,0,0,0,0,0,0,0
40,1071,1022,32130,1492120,0,1017151671385,0,1,1071,0,0,1022,0,0,0,0,0,0,0,0,0
