node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8694,8780,12693240,263400,0,32669501851,0,0,0,8694,8780,0,0,0,0,0,0,0,0,0,0
2,22703,22852,20590980,13117980,0,3149741666176,310,0,8780,13923,14158,8694,0,0,0,0,0,0,0,0,1460000
3,7411,7433,6133950,4806140,0,3213004485033,76,0,3277,4134,4228,3205,0,0,0,0,0,0,0,0,1460000
4,12386,12505,12293490,6042240,0,3257713705852,238,0,4049,8337,8542,3963,0,0,0,0,0,0,0,0,1460000
5,6225,6225,4622610,4566840,0,3223112836716,18,0,3123,3102,3162,3063,0,0,0,0,0,0,0,0,1460000
6,8100,8126,6613650,5356030,0,3224581645254,33,0,3645,4455,4551,3575,0,0,0,0,0,0,0,0,1460000
7,7382,7405,6093040,4799580,0,3226500761962,63,0,3276,4106,4204,3201,0,0,0,0,0,0,0,0,1460000
8,7377,7398,6067150,4812240,0,3200130734293,22,0,3289,4088,4188,3210,0,0,0,0,0,0,0,0,1460000
9,13442,13560,13647920,6274090,0,3372173383332,171,0,4180,9262,9457,4103,0,0,0,0,0,0,0,0,1460000
10,20720,20926,20930460,9825540,0,3320182402018,318,0,6518,14202,14494,6432,0,0,0,0,0,0,0,0,1460000
11,11139,11207,10023850,6465190,0,3174976353408,30,0,4363,6776,6921,4286,0,0,0,0,0,0,0,0,1460000
12,1080,1036,32400,1512560,0,1067663843473,0,0,1080,0,0,1036,0,0,0,0,0,0,0,0,0
13,1013,969,30390,1414740,0,1054057704903,0,0,1013,0,0,969,0,0,0,0,0,0,0,0,0
14,1121,1076,33630,1570960,0,990927873727,0,0,1121,0,0,1076,0,0,0,0,0,0,0,0,0
15,1057,1012,31710,1477520,0,1059174475387,0,0,1057,0,0,1012,0,0,0,0,0,0,0,0,0
16,1000,956,30000,1395760,0,1055389179695,0,0,1000,0,0,956,0,0,0,0,0,0,0,0,0
17,1054,1009,31620,1473140,0,991979989751,0,0,1054,0,0,1009,0,0,0,0,0,0,0,0,0
18,1057,1012,31710,1477520,0,1066650164096,0,0,1057,0,0,1012,0,0,0,0,0,0,0,0,0
19,1072,1029,32160,1502340,0,1050077031389,0,0,1072,0,0,1029,0,0,0,0,0,0,0,0,0
20,1116,1069,33480,1560740,0,995948533532,0,0,1116,0,0,1069,0,0,0,0,0,0,0,0,0
21,1109,1064,33270,1553440,0,1068946133448,0,0,1109,0,0,1064,0,0,0,0,0,0,0,0,0
22,1039,995,31170,1452700,0,1060702540864,0,0,1039,0,0,995,0,0,0,0,0,0,0,0,0
23,1056,1014,31680,1480440,0,996473801460,0,0,1056,0,0,1014,0,0,0,0,0,0,0,0,0
24,1169,1122,35070,1638120,0,1069082630028,0,0,1169,0,0,1122,0,0,0,0,0,0,0,0,0
25,1132,1086,33960,1585560,0,1055032825151,0,0,1132,0,0,1086,0,0,0,0,0,0,0,0,0
26,1156,1110,34680,1620600,0,999511402870,0,0,1156,0,0,1110,0,0,0,0,0,0,0,0,0
27,1143,1095,34290,1598700,0,1068203215074,0,0,1143,0,0,1095,0,0,0,0,0,0,0,0,0
28,1038,996,31140,1454160,0,1058157153920,0,0,1038,0,0,996,0,0,0,0,0,0,0,0,0
29,1072,1028,32160,1500880,0,997108230745,0,0,1072,0,0,1028,0,0,0,0,0,0,0,0,0
30,1088,1046,32640,1527160,0,1061043480019,0,0,1088,0,0,1046,0,0,0,0,0,0,0,0,0
31,1050,1008,31500,1471680,0,1055841855767,0,0,1050,0,0,1008,0,0,0,0,0,0,0,0,0
32,1044,1001,31320,1461460,0,994360592701,0,0,1044,0,0,1001,0,0,0,0,0,0,0,0,0
33,1108,1061,33240,1549060,0,1065158604636,0,0,1108,0,0,1061,0,0,0,0,0,0,0,0,0
34,1015,974,30450,1422040,0,1054623947713,0,0,1015,0,0,974,0,0,0,0,0,0,0,0,0
35,1061,1019,31830,1487740,0,992929556160,0,0,1061,0,0,1019,0,0,0,0,0,0,0,0,0
36,1036,992,31080,1448320,0,1068889483409,0,0,1036,0,0,992,0,0,0,0,0,0,0,0,0
37,1084,1039,32520,1516940,0,1055329695170,0,0,1084,0,0,1039,0,0,0,0,0,0,0,0,0
38,1035,989,31050,1443940,0,987635022613,0,0,1035,0,0,989,0,0,0,0,0,0,0,0,0
39,1080,1038,32400,1515480,0,1063821027887,0,0,1080,0,0,1038,0,0,0,0,0,0,0,0,0
40,1112,1067,33360,1557820,0,1056149937187,0,0,1112,0,0,1067,0,0,0,0,0,0,0,0,0
41,1045,1001,31350,1461460,0,996302704755,0,0,1045,0,0,1001,0,0,0,0,0,0,0,0,0
42,1076,1035,32280,1511100,0,1061394445680,0,0,1076,0,0,1035,0,0,0,0,0,0,0,0,0
43,1109,1063,33270,1551980,0,1055258449936,0,0,1109,0,0,1063,0,0,0,0,0,0,0,0,0
44,1097,1048,32910,1530080,0,993393534798,0,0,1097,0,0,1048,0,0,0,0,0,0,0,0,0
45,1012,967,30360,1411820,0,1062206368016,0,0,1012,0,0,967,0,0,0,0,0,0,0,0,0
46,984,940,29520,1372400,0,1055036126420,0,0,984,0,0,940,0,0,0,0,0,0,0,0,0
47,1060,1013,31800,1478980,0,986968418964,0,0,1060,0,0,1013,0,0,0,0,0,0,0,0,0
total ,164159,163396,120867740,120318610,0,69766217457239,1279,0,83080,81079,82685,80711,0,0,0,0,0,0,0,0
