node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8408,8405,12275680,252150,0,25678401343429,0,0,0,5951,5951,0,0,0,0,0,0,0,0,0,0
2,22133,22105,20293600,12686590,0,102546558599190,399,0,5951,6356,6356,5951,0,0,0,0,0,0,0,0,1457080
3,7377,7347,6207290,4822150,0,59694342528874,117,0,761,910,910,761,0,0,0,0,0,0,0,0,1188440
4,12969,12837,12792890,6531250,0,92791900643473,217,0,1841,2122,2122,1841,0,0,0,0,0,0,0,0,1460000
5,5769,5769,4391570,4288610,0,50784232210767,47,0,421,493,493,421,0,0,0,0,0,0,0,0,696420
6,7133,7102,6001200,4671800,0,59612133978004,67,0,662,771,775,661,0,0,0,0,0,0,0,0,1058500
7,7512,7496,6251380,4981060,0,59372537714131,45,0,869,938,938,869,0,0,0,0,0,0,0,0,1328600
8,7456,7425,6231110,4924590,0,59285497495341,62,0,831,925,925,831,0,0,0,0,0,0,0,0,1300860
9,13020,12866,13475100,5924370,0,101220497991595,314,0,1416,1779,1779,1416,0,0,0,0,0,0,0,0,1460000
10,21058,20951,21250910,10122300,0,127380701185133,358,0,4182,4591,4591,4182,0,0,0,0,0,0,0,0,1460000
11,10311,10254,9524250,5841720,0,76534398903247,114,0,1413,1530,1531,1413,0,0,0,0,0,0,0,0,1460000
12,1054,1049,31620,1531540,0,8743678914476,0,0,246,0,0,241,0,0,0,0,0,0,0,0,0
13,1034,1027,31020,1499420,0,8323285506255,0,0,224,0,0,217,0,0,0,0,0,0,0,0,0
14,1026,1026,30780,1497960,0,8376450307443,0,0,215,0,0,215,0,0,0,0,0,0,0,0,0
15,1047,1043,31410,1522780,0,8824733690363,0,0,231,0,0,227,0,0,0,0,0,0,0,0,0
16,1030,1023,30900,1493580,0,8335376372343,0,0,223,0,0,216,0,0,0,0,0,0,0,0,0
17,1133,1124,33990,1641040,0,8319577181679,0,0,325,0,0,316,0,0,0,0,0,0,0,0,0
18,1093,1089,32790,1589940,0,8711000120991,0,0,290,0,0,286,0,0,0,0,0,0,0,0,0
19,1115,1111,33450,1622060,0,8317962498601,0,0,309,0,0,305,0,0,0,0,0,0,0,0,0
20,974,971,29220,1417660,0,8337629484585,0,0,164,0,0,161,0,0,0,0,0,0,0,0,0
21,971,970,29130,1416200,0,8763317508021,0,0,161,0,0,159,0,0,0,0,0,0,0,0,0
22,984,983,29520,1435180,0,8366365395558,0,0,173,0,0,171,0,0,0,0,0,0,0,0,0
23,974,967,29220,1411820,0,8316713438716,0,0,168,0,0,160,0,0,0,0,0,0,0,0,0
24,1124,1113,33720,1624980,0,8752600131787,0,0,313,0,0,302,0,0,0,0,0,0,0,0,0
25,990,990,29700,1445400,0,8394742707147,0,0,178,0,0,178,0,0,0,0,0,0,0,0,0
26,951,947,28530,1382620,0,8342073382743,0,0,144,0,0,140,0,0,0,0,0,0,0,0,0
27,950,949,28500,1385540,0,8673565711187,0,0,145,0,0,144,0,0,0,0,0,0,0,0,0
28,1023,1020,30690,1489200,0,8357170490814,0,0,211,0,0,208,0,0,0,0,0,0,0,0,0
29,1037,1034,31110,1509640,0,8367163034263,0,0,225,0,0,222,0,0,0,0,0,0,0,0,0
30,1093,1090,32790,1591400,0,8761062525406,0,0,282,0,0,279,0,0,0,0,0,0,0,0,0
31,1040,1035,31200,1511100,0,8388529416187,0,0,224,0,0,219,0,0,0,0,0,0,0,0,0
32,1058,1056,31740,1541760,0,8341728913068,0,0,252,0,0,249,0,0,0,0,0,0,0,0,0
33,1028,1022,30840,1492120,0,8769696207934,0,0,218,0,0,211,0,0,0,0,0,0,0,0,0
34,994,994,29820,1451240,0,8414647681538,0,0,180,0,0,179,0,0,0,0,0,0,0,0,0
35,1094,1089,32820,1589940,0,8376300189230,0,0,283,0,0,277,0,0,0,0,0,0,0,0,0
36,1121,1115,33630,1627900,0,8769567849095,0,0,311,0,0,305,0,0,0,0,0,0,0,0,0
37,999,996,29970,1454160,0,8419637669820,0,0,182,0,0,179,0,0,0,0,0,0,0,0,0
38,1013,1007,30390,1470220,0,8318944492142,0,0,205,0,0,199,0,0,0,0,0,0,0,0,0
39,1004,998,30120,1457080,0,8788466582836,0,0,190,0,0,184,0,0,0,0,0,0,0,0,0
40,1025,1019,30750,1487740,0,8381952296398,0,0,211,0,0,205,0,0,0,0,0,0,0,0,0
41,1080,1073,32400,1566580,0,8314679618796,0,0,273,0,0,266,0,0,0,0,0,0,0,0,0
42,1087,1081,32610,1578260,0,8744933504939,0,0,278,0,0,272,0,0,0,0,0,0,0,0,0
43,1058,1053,31740,1537380,0,8369131583125,0,0,245,0,0,240,0,0,0,0,0,0,0,0,0
44,1052,1044,31560,1524240,0,8326448010751,0,0,241,0,0,233,0,0,0,0,0,0,0,0,0
45,1085,1083,32550,1581180,0,8802171957139,0,0,271,0,0,269,0,0,0,0,0,0,0,0,0
46,922,919,27660,1341740,0,8364785874652,0,0,111,0,0,108,0,0,0,0,0,0,0,0,0
47,1020,1012,30600,1477520,0,8391490125375,0,0,207,0,0,199,0,0,0,0,0,0,0,0,0
total ,160429,159679,119813470,119244710,0,1120568782968587,1740,0,26456,26366,26371,26287,0,0,0,0,0,0,0,0
