2582,10283,423
2768,10963,416
3051,11238,435
2794,11195,410
2960,10409,417
2622,10832,410
2813,11069,430
2662,10316,415
2493,10727,414
2527,10644,397
2898,10830,414
2732,10523,407
2762,10685,412
2430,10497,420
2822,10992,418
2360,10986,417
2622,10332,412
2381,10260,401
2399,10170,399
2547,11105,427
