2603,10839,0
2480,10444,0
2604,10707,0
2761,10147,0
2833,11041,0
2548,10891,0
2897,10919,0
2789,10148,0
2545,10990,0
2533,10310,0
2909,11012,0
2681,11409,0
2288,10178,0
2508,10942,0
2597,10623,0
2640,10828,0
2820,10783,0
2614,10449,0
2694,10870,0
2569,10814,0
