node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8230,5776,12015800,173280,0,27288360,0,0,0,8230,5776,0,0,0,0,0,0,0,0,0,0
2,19268,14360,19871600,12199700,0,25700839373994,348,0,5776,13492,6130,8230,0,0,0,0,0,0,0,0,1460000
3,4978,4160,6116730,4785170,0,25708510999358,95,0,805,4173,901,3259,0,0,0,0,0,0,0,0,1170920
4,9872,5782,12245240,5850560,0,25716266065615,291,0,1516,8356,1812,3970,0,0,0,0,0,0,0,0,1460000
5,3547,3547,4433590,4360660,0,25723957288164,51,0,521,3026,572,2975,0,0,0,0,0,0,0,0,756280
6,4816,3998,6013200,4647320,0,25716244989611,107,0,712,4104,832,3166,0,0,0,0,0,0,0,0,1035140
7,5161,4343,6252350,4922220,0,25716246705434,94,0,897,4264,992,3351,0,0,0,0,0,0,0,0,1305240
8,4879,4061,6033680,4720710,0,25723964505735,82,0,762,4117,845,3216,0,0,0,0,0,0,0,0,1108140
9,10511,5603,13255400,5767970,0,25716268212404,219,0,1462,9049,1687,3916,0,0,0,0,0,0,0,0,1460000
10,17741,10379,20517910,9204540,0,25708567835248,370,0,3765,13976,4160,6219,0,0,0,0,0,0,0,0,1460000
11,8077,5623,9561620,5908710,0,25708551360291,46,0,1560,6517,1609,4014,0,0,0,0,0,0,0,0,1460000
12,192,1003,5760,1464380,0,8780714754887,0,4,192,0,0,1003,0,0,0,0,0,0,0,0,0
13,185,990,5550,1445400,0,8374363636177,0,9,185,0,0,990,0,0,0,0,0,0,0,0,0
14,281,1080,8430,1576800,0,8321450261209,0,11,281,0,0,1080,0,0,0,0,0,0,0,0,0
15,249,1050,7470,1533000,0,8760734774339,0,10,249,0,0,1050,0,0,0,0,0,0,0,0,0
16,179,985,5370,1438100,0,8355464910041,0,10,179,0,0,985,0,0,0,0,0,0,0,0,0
17,187,998,5610,1457080,0,8405191964517,0,3,187,0,0,998,0,0,0,0,0,0,0,0,0
18,151,958,4530,1398680,0,8767805775639,0,8,151,0,0,958,0,0,0,0,0,0,0,0,0
19,273,1076,8190,1570960,0,8319877401623,0,13,273,0,0,1076,0,0,0,0,0,0,0,0,0
20,267,1075,8010,1569500,0,8362383204143,0,6,267,0,0,1075,0,0,0,0,0,0,0,0,0
21,159,968,4770,1413280,0,8763891809788,0,7,159,0,0,968,0,0,0,0,0,0,0,0,0
22,222,1021,6660,1490660,0,8329243141383,0,11,222,0,0,1021,0,0,0,0,0,0,0,0,0
23,195,1003,5850,1464380,0,8377224087327,0,6,195,0,0,1003,0,0,0,0,0,0,0,0,0
24,163,969,4890,1414740,0,8723799072656,0,9,163,0,0,969,0,0,0,0,0,0,0,0,0
25,206,1017,6180,1484820,0,8383044579701,0,5,206,0,0,1017,0,0,0,0,0,0,0,0,0
26,238,1038,7140,1515480,0,8347563997895,0,8,238,0,0,1038,0,0,0,0,0,0,0,0,0
27,238,1037,7140,1514020,0,8720364273468,0,13,238,0,0,1037,0,0,0,0,0,0,0,0,0
28,208,1016,6240,1483360,0,8363183356194,0,8,208,0,0,1016,0,0,0,0,0,0,0,0,0
29,286,1089,8580,1589940,0,8338574828589,0,11,286,0,0,1089,0,0,0,0,0,0,0,0,0
30,235,1045,7050,1525700,0,8801285226288,0,4,235,0,0,1045,0,0,0,0,0,0,0,0,0
31,268,1067,8040,1557820,0,8295029022705,0,14,268,0,0,1067,0,0,0,0,0,0,0,0,0
32,182,991,5460,1446860,0,8331512480984,0,7,182,0,0,991,0,0,0,0,0,0,0,0,0
33,267,1077,8010,1572420,0,8805416539559,0,5,267,0,0,1077,0,0,0,0,0,0,0,0,0
34,209,1020,6270,1489200,0,8391161987174,0,6,209,0,0,1020,0,0,0,0,0,0,0,0,0
35,193,997,5790,1455620,0,8314106847056,0,10,193,0,0,997,0,0,0,0,0,0,0,0,0
36,169,978,5070,1427880,0,8738489460593,0,9,169,0,0,978,0,0,0,0,0,0,0,0,0
37,275,1073,8250,1566580,0,8332303336997,0,11,275,0,0,1073,0,0,0,0,0,0,0,0,0
38,185,990,5550,1445400,0,8319242536799,0,11,185,0,0,990,0,0,0,0,0,0,0,0,0
39,154,960,4620,1401600,0,8753204030174,0,9,154,0,0,960,0,0,0,0,0,0,0,0,0
40,199,1006,5970,1468760,0,8398197839423,0,6,199,0,0,1006,0,0,0,0,0,0,0,0,0
41,200,1006,6000,1468760,0,8354806392478,0,7,200,0,0,1006,0,0,0,0,0,0,0,0,0
42,171,975,5130,1423500,0,8695694429760,0,12,171,0,0,975,0,0,0,0,0,0,0,0,0
43,211,1009,6330,1473140,0,8344278225452,0,12,211,0,0,1009,0,0,0,0,0,0,0,0,0
44,232,1034,6960,1509640,0,8346277147058,0,9,232,0,0,1034,0,0,0,0,0,0,0,0,0
45,226,1026,6780,1497960,0,8718042672481,0,13,226,0,0,1026,0,0,0,0,0,0,0,0,0
46,172,976,5160,1424960,0,8318459467180,0,10,172,0,0,976,0,0,0,0,0,0,0,0,0
47,185,992,5550,1448320,0,8385790053580,0,6,185,0,0,992,0,0,0,0,0,0,0,0,0
total ,104692,104227,116545480,115969540,0,562577618149531,1703,313,25388,79304,25316,78911,0,0,0,0,0,0,0,0
