node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,7793,5339,11377780,160170,0,27288360,0,0,0,7793,5339,0,0,0,0,0,0,0,0,0,0
2,18467,13559,19327050,11550760,0,25700828107419,421,0,5339,13128,5766,7793,0,0,0,0,0,0,0,0,1460000
3,4950,4132,6097300,4762880,0,25708498725323,97,0,790,4160,888,3244,0,0,0,0,0,0,0,0,1149020
4,10086,5996,12368920,6045740,0,25716248669377,241,0,1648,8438,1894,4102,0,0,0,0,0,0,0,0,1460000
5,3797,3797,4619840,4546910,0,25723941230231,34,0,646,3151,697,3100,0,0,0,0,0,0,0,0,938780
6,4988,4170,6165650,4751150,0,25716214550587,141,0,781,4207,935,3235,0,0,0,0,0,0,0,0,1135880
7,4619,3801,5848560,4518430,0,25716214898819,94,0,626,3993,721,3080,0,0,0,0,0,0,0,0,909580
8,4906,4088,6045930,4748690,0,25723949734262,71,0,781,4125,853,3235,0,0,0,0,0,0,0,0,1135880
9,10593,5685,13389420,5756130,0,25716252657703,321,0,1452,9141,1779,3906,0,0,0,0,0,0,0,0,1460000
10,17756,10394,20619890,9124910,0,25708549943057,513,0,3709,14047,4231,6163,0,0,0,0,0,0,0,0,1460000
11,7582,5128,9257910,5474870,0,25708522003419,137,0,1267,6315,1407,3721,0,0,0,0,0,0,0,0,1460000
12,230,1028,6900,1500880,0,8678387438191,0,14,230,0,0,1028,0,0,0,0,0,0,0,0,0
13,282,1092,8460,1594320,0,8360052293474,0,6,282,0,0,1092,0,0,0,0,0,0,0,0,0
14,126,933,3780,1362180,0,8324290694300,0,10,126,0,0,933,0,0,0,0,0,0,0,0,0
15,259,1065,7770,1554900,0,8828755600156,0,5,259,0,0,1065,0,0,0,0,0,0,0,0,0
16,179,989,5370,1443940,0,8383731855616,0,7,179,0,0,989,0,0,0,0,0,0,0,0,0
17,248,1048,7440,1530080,0,8356865279837,0,7,248,0,0,1048,0,0,0,0,0,0,0,0,0
18,276,1076,8280,1570960,0,8786039408255,0,7,276,0,0,1076,0,0,0,0,0,0,0,0,0
19,217,1013,6510,1478980,0,8322886791040,0,13,217,0,0,1013,0,0,0,0,0,0,0,0,0
20,208,1016,6240,1483360,0,8393003991962,0,6,208,0,0,1016,0,0,0,0,0,0,0,0,0
21,220,1027,6600,1499420,0,8754763882635,0,8,220,0,0,1027,0,0,0,0,0,0,0,0,0
22,178,985,5340,1438100,0,8343239706702,0,10,178,0,0,985,0,0,0,0,0,0,0,0,0
23,305,1100,9150,1606000,0,8272216443032,0,15,305,0,0,1100,0,0,0,0,0,0,0,0,0
24,291,1094,8730,1597240,0,8772859145855,0,9,291,0,0,1094,0,0,0,0,0,0,0,0,0
25,182,983,5460,1435180,0,8280391965705,0,14,182,0,0,983,0,0,0,0,0,0,0,0,0
26,203,1009,6090,1473140,0,8332636251002,0,9,203,0,0,1009,0,0,0,0,0,0,0,0,0
27,264,1070,7920,1562200,0,8790843660144,0,7,264,0,0,1070,0,0,0,0,0,0,0,0,0
28,160,962,4800,1404520,0,8331172590691,0,12,160,0,0,962,0,0,0,0,0,0,0,0,0
29,210,1020,6300,1489200,0,8363083646967,0,6,210,0,0,1020,0,0,0,0,0,0,0,0,0
30,165,973,4950,1420580,0,8795336123821,0,6,165,0,0,973,0,0,0,0,0,0,0,0,0
31,192,1001,5760,1461460,0,8419236956235,0,5,192,0,0,1001,0,0,0,0,0,0,0,0,0
32,273,1080,8190,1576800,0,8340313418741,0,8,273,0,0,1080,0,0,0,0,0,0,0,0,0
33,172,984,5160,1436640,0,8802280810388,0,5,172,0,0,984,0,0,0,0,0,0,0,0,0
34,133,940,3990,1372400,0,8369036721439,0,9,133,0,0,940,0,0,0,0,0,0,0,0,0
35,277,1077,8310,1572420,0,8317950047145,0,14,277,0,0,1077,0,0,0,0,0,0,0,0,0
36,267,1075,8010,1569500,0,8780262152531,0,8,267,0,0,1075,0,0,0,0,0,0,0,0,0
37,137,943,4110,1376780,0,8340888257800,0,8,137,0,0,943,0,0,0,0,0,0,0,0,0
38,265,1066,7950,1556360,0,8352289970660,0,9,265,0,0,1066,0,0,0,0,0,0,0,0,0
39,154,964,4620,1407440,0,8790399074141,0,5,154,0,0,964,0,0,0,0,0,0,0,0,0
40,122,927,3660,1353420,0,8332068591705,0,9,122,0,0,927,0,0,0,0,0,0,0,0,0
41,201,1003,6030,1464380,0,8307063123721,0,11,201,0,0,1003,0,0,0,0,0,0,0,0,0
42,181,986,5430,1439560,0,8741896721033,0,6,181,0,0,986,0,0,0,0,0,0,0,0,0
43,145,950,4350,1387000,0,8329321734264,0,12,145,0,0,950,0,0,0,0,0,0,0,0,0
44,165,973,4950,1420580,0,8385749206419,0,6,165,0,0,973,0,0,0,0,0,0,0,0,0
45,214,1018,6420,1486280,0,8734239848478,0,10,214,0,0,1018,0,0,0,0,0,0,0,0,0
46,180,988,5400,1442480,0,8398565385677,0,5,180,0,0,988,0,0,0,0,0,0,0,0,0
47,259,1067,7770,1557820,0,8363953880480,0,7,259,0,0,1067,0,0,0,0,0,0,0,0,0
total ,103077,102614,115344450,114767140,0,562715320478799,2070,308,24579,78498,24510,78104,0,0,0,0,0,0,0,0
