node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,7764,5310,11335440,159300,0,27288360,0,0,0,7764,5310,0,0,0,0,0,0,0,0,0,0
2,18427,13519,19310120,11508090,0,25700814350973,439,0,5310,13117,5755,7764,0,0,0,0,0,0,0,0,1460000
3,4805,3987,6008580,4635550,0,25708483255853,124,0,704,4101,829,3158,0,0,0,0,0,0,0,0,1023460
4,9905,5816,12236220,5908780,0,25716241530183,243,0,1556,8349,1806,4010,0,0,0,0,0,0,0,0,1460000
5,3443,3443,4363260,4276030,0,25723938602130,61,0,464,2979,525,2918,0,0,0,0,0,0,0,0,673060
6,5188,4370,6253160,4961640,0,25716226531486,67,0,924,4264,992,3378,0,0,0,0,0,0,0,0,1344660
7,4731,3913,5946300,4587570,0,25716229962766,114,0,672,4059,787,3126,0,0,0,0,0,0,0,0,976740
8,4815,4000,5971700,4685990,0,25723937548708,63,0,740,4075,807,3193,0,0,0,0,0,0,0,0,1074560
9,10662,5754,13352880,5895480,0,25716243626369,198,0,1548,9114,1752,4002,0,0,0,0,0,0,0,0,1460000
10,17705,10343,20711310,8957500,0,25708533840423,694,0,3593,14112,4296,6047,0,0,0,0,0,0,0,0,1460000
11,7962,5508,9539580,5759400,0,25708530740086,135,0,1458,6504,1596,3912,0,0,0,0,0,0,0,0,1460000
12,202,1009,6060,1473140,0,8766245465920,0,7,202,0,0,1009,0,0,0,0,0,0,0,0,0
13,127,937,3810,1368020,0,8328090028198,0,7,127,0,0,937,0,0,0,0,0,0,0,0,0
14,295,1091,8850,1592860,0,8308809379398,0,12,295,0,0,1091,0,0,0,0,0,0,0,0,0
15,211,1021,6330,1490660,0,8792133442050,0,6,211,0,0,1021,0,0,0,0,0,0,0,0,0
16,200,1004,6000,1465840,0,8351829992524,0,10,200,0,0,1004,0,0,0,0,0,0,0,0,0
17,209,1017,6270,1484820,0,8370198690871,0,6,209,0,0,1017,0,0,0,0,0,0,0,0,0
18,175,977,5250,1426420,0,8791277418716,0,7,175,0,0,977,0,0,0,0,0,0,0,0,0
19,238,1041,7140,1519860,0,8322324409757,0,12,238,0,0,1041,0,0,0,0,0,0,0,0,0
20,254,1056,7620,1541760,0,8331646476733,0,11,254,0,0,1056,0,0,0,0,0,0,0,0,0
21,209,1013,6270,1478980,0,8755174198888,0,9,209,0,0,1013,0,0,0,0,0,0,0,0,0
22,197,1004,5910,1465840,0,8401851944164,0,7,197,0,0,1004,0,0,0,0,0,0,0,0,0
23,122,928,3660,1354880,0,8270182573135,0,12,122,0,0,928,0,0,0,0,0,0,0,0,0
24,197,1006,5910,1468760,0,8779900268465,0,7,197,0,0,1006,0,0,0,0,0,0,0,0,0
25,251,1054,7530,1538840,0,8311283275644,0,12,251,0,0,1054,0,0,0,0,0,0,0,0,0
26,260,1061,7800,1549060,0,8304634481867,0,11,260,0,0,1061,0,0,0,0,0,0,0,0,0
27,293,1097,8790,1601620,0,8720288150141,0,12,293,0,0,1097,0,0,0,0,0,0,0,0,0
28,229,1032,6870,1506720,0,8373871511520,0,6,229,0,0,1032,0,0,0,0,0,0,0,0,0
29,219,1027,6570,1499420,0,8370258178809,0,7,219,0,0,1027,0,0,0,0,0,0,0,0,0
30,154,962,4620,1404520,0,8763853348594,0,8,154,0,0,962,0,0,0,0,0,0,0,0,0
31,196,1002,5880,1462920,0,8385454631497,0,7,196,0,0,1002,0,0,0,0,0,0,0,0,0
32,227,1035,6810,1511100,0,8393921514308,0,5,227,0,0,1035,0,0,0,0,0,0,0,0,0
33,251,1059,7530,1546140,0,8746783883614,0,8,251,0,0,1059,0,0,0,0,0,0,0,0,0
34,146,953,4380,1391380,0,8395995460362,0,5,146,0,0,953,0,0,0,0,0,0,0,0,0
35,193,997,5790,1455620,0,8338946121531,0,10,193,0,0,997,0,0,0,0,0,0,0,0,0
36,295,1102,8850,1608920,0,8803172741252,0,5,295,0,0,1102,0,0,0,0,0,0,0,0,0
37,254,1060,7620,1547600,0,8364807021051,0,6,254,0,0,1060,0,0,0,0,0,0,0,0,0
38,135,942,4050,1375320,0,8339538445596,0,7,135,0,0,942,0,0,0,0,0,0,0,0,0
39,165,966,4950,1410360,0,8738958452072,0,10,165,0,0,966,0,0,0,0,0,0,0,0,0
40,251,1059,7530,1546140,0,8367805337735,0,8,251,0,0,1059,0,0,0,0,0,0,0,0,0
41,200,1005,6000,1467300,0,8401412175005,0,6,200,0,0,1005,0,0,0,0,0,0,0,0,0
42,201,1008,6030,1471680,0,8768966123935,0,9,201,0,0,1008,0,0,0,0,0,0,0,0,0
43,235,1033,7050,1508180,0,8273294959803,0,16,235,0,0,1033,0,0,0,0,0,0,0,0,0
44,140,947,4200,1382620,0,8351439711329,0,8,140,0,0,947,0,0,0,0,0,0,0,0,0
45,160,964,4800,1407440,0,8759740326930,0,11,160,0,0,964,0,0,0,0,0,0,0,0,0
46,230,1027,6900,1499420,0,8305142088363,0,14,230,0,0,1027,0,0,0,0,0,0,0,0,0
47,241,1047,7230,1528620,0,8344180810427,0,8,241,0,0,1047,0,0,0,0,0,0,0,0,0
total ,102969,102506,115255410,114688110,0,562632620317541,2138,312,24531,78438,24455,78051,0,0,0,0,0,0,0,0
