node->getNodeTime(),      generateToRecv_Delay,      sendToRecv_Delay,      ccnMsg->msg_chunk_num
855916334,      12827040,      20002,      24,  0
892170836,      12827040,      20002,      25,  0
912831066,      12827040,      20002,      26,  0
966102733,      12827040,      20002,      27,  0
980780817,      12827040,      20002,      28,  0
1013844642,      12827040,      20002,      29,  0
1090488242,      12827040,      20002,      31,  0
1114626865,      12827040,      20002,      32,  0
1146035600,      15026106,      20002,      33,  0
1180366120,      13730974,      20002,      34,  0
1215978838,      12827040,      20002,      35,  0
1250323520,      15045294,      20002,      36,  0
1303559480,      13113821,      20002,      37,  0
1328584840,      13176994,      20002,      38,  0
1369814696,      12827040,      20002,      39,  0
1413645720,      12841180,      20002,      40,  0
1448578040,      15531817,      20002,      41,  0
1498220240,      14753742,      20002,      42,  0
1518670930,      12827040,      20002,      43,  0
1546719757,      12827040,      20002,      44,  0
1603085953,      12827040,      20002,      45,  0
1645475197,      12827040,      20002,      46,  0
1677691436,      12827040,      20002,      47,  0
1707986397,      12827040,      20002,      48,  0
1751633086,      12827040,      20002,      49,  0
1785855049,      12827040,      20002,      50,  0
1841930839,      12827040,      20002,      51,  0
1860509514,      12827040,      20002,      52,  0
1902140799,      12827040,      20002,      53,  0
1942768346,      12827040,      20002,      54,  0
1991170364,      12827040,      20002,      55,  0
2023735772,      12827040,      20002,      56,  0
2044177318,      12827040,      20002,      57,  0
2081854370,      12827040,      20002,      58,  0
2101458413,      12827040,      20002,      59,  0
2117958570,      12827040,      20002,      60,  0
2152785716,      12827040,      20002,      61,  0
2210473313,      12827040,      20002,      62,  0
2254130584,      12827040,      20002,      63,  0
2300839879,      12827040,      20002,      64,  0
2326263051,      12827040,      20002,      65,  0
2365250353,      12827040,      20002,      66,  0
2384050004,      12827040,      20002,      67,  0
2401592191,      12827040,      20002,      68,  0
2420939033,      12827040,      20002,      69,  0
2436101065,      12827040,      20002,      70,  0
2450235232,      12827040,      20002,      71,  0
2470147793,      12827040,      20002,      72,  0
2519100917,      12827040,      20002,      73,  0
2561455570,      12827040,      20002,      74,  0
2603011063,      12827040,      20002,      75,  0
2619058470,      12827040,      20002,      76,  0
2655042684,      12827040,      20002,      77,  0
2669988710,      12827040,      20002,      78,  0
2703226274,      12827040,      20002,      79,  0
2741691720,      12827040,      20002,      80,  0
2755798301,      12827040,      20002,      81,  0
2814198000,      12827040,      20002,      82,  0
2867456727,      12827040,      20002,      83,  0
2925753896,      12827040,      20002,      84,  0
2978105518,      12827040,      20002,      85,  0
2989979948,      12827040,      20002,      86,  0
3029406590,      12827040,      20002,      87,  0
3048708093,      12827040,      20002,      88,  0
3103044699,      12827040,      20002,      89,  0
3131501634,      12827040,      20002,      90,  0
3170252603,      12827040,      20002,      91,  0
3214047343,      12827040,      20002,      92,  0
3250526692,      12827040,      20002,      93,  0
3276423361,      12827040,      20002,      94,  0
3315059451,      12827040,      20002,      95,  0
3361677101,      12827040,      20002,      96,  0
3375011965,      12827040,      20002,      97,  0
3425620869,      12827040,      20002,      98,  0
3478100106,      12827040,      20002,      99,  0
3535539268,      12827040,      20002,      100,  0
3589424543,      12827040,      20002,      101,  0
3632261192,      12827040,      20002,      102,  0
3651601777,      12827040,      20002,      103,  0
3746847772,      12827040,      20002,      105,  0
3787937063,      12827040,      20002,      106,  0
3832350027,      12827040,      20002,      107,  0
3859390490,      12827040,      20002,      108,  0
3874535290,      12827040,      20002,      109,  0
3896664517,      12827040,      20002,      110,  0
3932203765,      12827040,      20002,      111,  0
3956967327,      12827040,      20002,      112,  0
4002251554,      12827040,      20002,      113,  0
4035959259,      12827040,      20002,      114,  0
4091757800,      12827040,      20002,      115,  0
4119152124,      12827040,      20002,      116,  0
4151132585,      12827040,      20002,      117,  0
4178928319,      12827040,      20002,      118,  0
4229537445,      12827040,      20002,      119,  0
4272775682,      12827040,      20002,      120,  0
4306971723,      12827040,      20002,      121,  0
4351920439,      12827040,      20002,      122,  0
4392652001,      12827040,      20002,      123,  0
4423673321,      12827040,      20002,      124,  0
4466839634,      12827040,      20002,      125,  0
4494736887,      12827040,      20002,      126,  0
4534874312,      12827040,      20002,      127,  0
4580693987,      12827040,      20002,      128,  0
4626967270,      12827040,      20002,      129,  0
4683315920,      14470572,      20002,      130,  0
4723874120,      12834523,      20002,      131,  0
4760474320,      12879081,      20002,      132,  0
4786053720,      14608064,      20002,      133,  0
4828008452,      12827040,      20002,      134,  0
4846347160,      14286951,      20002,      135,  0
4883520160,      12836971,      20002,      136,  0
4926873560,      13368848,      20002,      137,  0
4974345040,      12916483,      20002,      138,  0
5003631840,      15122406,      20002,      139,  0
5059005922,      12827040,      20002,      140,  0
5109341635,      12827040,      20002,      141,  0
5129814387,      12827040,      20002,      142,  0
5233696698,      12827040,      20002,      144,  0
5251036506,      12827040,      20002,      145,  0
5280649134,      12827040,      20002,      146,  0
5336388489,      12827040,      20002,      147,  0
5437096903,      12827040,      20002,      149,  0
5462666219,      12827040,      20002,      150,  0
5516844737,      12827040,      20002,      151,  0
5551798021,      12827040,      20002,      152,  0
5571082016,      12827040,      20002,      153,  0
5623155145,      12827040,      20002,      154,  0
5656497440,      12827040,      20002,      155,  0
5691349503,      12827040,      20002,      156,  0
5711458783,      12827040,      20002,      157,  0
5757129932,      12827040,      20002,      158,  0
5796987176,      12827040,      20002,      159,  0
5847824777,      12827040,      20002,      160,  0
5867830631,      12827040,      20002,      161,  0
5902801741,      12827040,      20002,      162,  0
5920940241,      12827040,      20002,      163,  0
5947795224,      12827040,      20002,      164,  0
6001919627,      12827040,      20002,      165,  0
6052696220,      12827040,      20002,      166,  0
6087552816,      12827040,      20002,      167,  0
6117655780,      12827040,      20002,      168,  0
6157782787,      12827040,      20002,      169,  0
6176528251,      12827040,      20002,      170,  0
6193246922,      12827040,      20002,      171,  0
6221914234,      12827040,      20002,      172,  0
6249076579,      12827040,      20002,      173,  0
6280721330,      12827040,      20002,      174,  0
6319665734,      12827040,      20002,      175,  0
6362127496,      12832160,      20002,      176,  0
6396574959,      12827040,      20002,      177,  0
6449510428,      12827040,      20002,      178,  0
6485378059,      12827040,      20002,      179,  0
6523107290,      12827040,      20002,      180,  0
6596656998,      12827040,      20002,      182,  0
6642412700,      12827040,      20002,      183,  0
6700104640,      12827040,      20002,      184,  0
6753734975,      12843360,      20002,      185,  0
6784590667,      12827040,      20002,      186,  0
6832865601,      12827040,      20002,      187,  0
6910384026,      12827040,      20002,      189,  0
6924377216,      12843360,      20002,      190,  0
6982128639,      12827040,      20002,      191,  0
7003661088,      12827040,      20002,      192,  0
7055762354,      12827040,      20002,      193,  0
7072093764,      12827040,      20002,      194,  0
7097872136,      12827040,      20002,      195,  0
7147353068,      12827040,      20002,      196,  0
7161439535,      12827040,      20002,      197,  0
7194504008,      12827040,      20002,      198,  0
7238517819,      12827040,      20002,      199,  0
7255762698,      12827040,      20002,      200,  0
7294476518,      12827040,      20002,      201,  0
7333957032,      12827040,      20002,      202,  0
7359853248,      12827040,      20002,      203,  0
7393799283,      12827040,      20002,      204,  0
7433965827,      12827040,      20002,      205,  0
7474562020,      12827040,      20002,      206,  0
7497158438,      12827040,      20002,      207,  0
7512113052,      12827040,      20002,      208,  0
7566949615,      12827040,      20002,      209,  0
7601136197,      12827040,      20002,      210,  0
7651442863,      12827040,      20002,      211,  0
7679810922,      12827040,      20002,      212,  0
7707574326,      12827040,      20002,      213,  0
7750049629,      12827040,      20002,      214,  0
7773758576,      12827040,      20002,      215,  0
7840760693,      12827040,      20002,      217,  0
7861692214,      12827040,      20002,      218,  0
7878498925,      12827040,      20002,      219,  0
7926726218,      12827040,      20002,      220,  0
7974194223,      12827040,      20002,      222,  0
7996666353,      12827040,      20002,      223,  0
8033240917,      12827040,      20002,      224,  0
8070869099,      12827040,      20002,      225,  0
8100312728,      12827040,      20002,      226,  0
8126261390,      12827040,      20002,      227,  0
8150109373,      12827040,      20002,      228,  0
8187593595,      12827040,      20002,      229,  0
8231322877,      12827040,      20002,      230,  0
8278944920,      16165615,      20002,      231,  0
8317462281,      12827040,      20002,      232,  0
8354087520,      12872396,      20002,      233,  0
8394758077,      12969120,      20002,      234,  0
8430920371,      13226400,      20002,      235,  0
8459132381,      12838560,      20002,      236,  0
8508265474,      12827040,      20002,      237,  0
8527087831,      12827040,      20002,      238,  0
8541737382,      12827040,      20002,      239,  0
8562182820,      12827040,      20002,      240,  0
8606580889,      12827040,      20002,      241,  0
8618313471,      12827040,      20002,      242,  0
8644254228,      12827040,      20002,      243,  0
8686553025,      12827040,      20002,      244,  0
8706696876,      12827040,      20002,      245,  0
8749555024,      12827040,      20002,      246,  0
8791757430,      12827040,      20002,      247,  0
8844785293,      12827040,      20002,      248,  0
8863806835,      12827040,      20002,      249,  0
8914215720,      12827040,      20002,      250,  0
8968138543,      12827040,      20002,      251,  0
8998250577,      12827040,      20002,      252,  0
9096730888,      12827040,      20002,      254,  0
9119302202,      12827040,      20002,      255,  0
9156745615,      12827040,      20002,      256,  0
9191524304,      12827040,      20002,      257,  0
9247080418,      12827040,      20002,      258,  0
9339181405,      12827040,      20002,      260,  0
9394584398,      12827040,      20002,      261,  0
9447112132,      12827040,      20002,      262,  0
9488588791,      12827040,      20002,      263,  0
9536496481,      12827040,      20002,      264,  0
9560453776,      12827040,      20002,      265,  0
9594118535,      12827040,      20002,      266,  0
9642963846,      12827040,      20002,      267,  0
9695431402,      12827040,      20002,      268,  0
9726382588,      12827040,      20002,      269,  0
9765949709,      12827040,      20002,      270,  0
9802791069,      12827040,      20002,      271,  0
9841522953,      12827040,      20002,      272,  0
9885949484,      12827040,      20002,      273,  0
9936528980,      12827040,      20002,      274,  0
9953471891,      12827040,      20002,      275,  0
9988995397,      12827040,      20002,      276,  0
10038721895,      12827040,      20002,      277,  0
10080193200,      12827040,      20002,      278,  0
10098600038,      12827040,      20002,      279,  0
10121821398,      12827040,      20002,      280,  0
10134316970,      12827040,      20002,      281,  0
10172801223,      12827040,      20002,      282,  0
10211704137,      12827040,      20002,      283,  0
10245686462,      12827040,      20002,      284,  0
10260110011,      12827040,      20002,      285,  0
10301726613,      12827040,      20002,      286,  0
10323806595,      12827040,      20002,      287,  0
10364931555,      12827040,      20002,      288,  0
10411088041,      12827040,      20002,      289,  0
10443257648,      12827040,      20002,      290,  0
10499446028,      12827040,      20002,      291,  0
10553131331,      12827040,      20002,      292,  0
10602313721,      12827040,      20002,      294,  0
10658369326,      12827040,      20002,      295,  0
10711364653,      12827040,      20002,      296,  0
10731630169,      12827040,      20002,      297,  0
10833713623,      12827040,      20002,      299,  0
10880976156,      12827040,      20002,      300,  0
10908159991,      12827040,      20002,      301,  0
10946039843,      12827040,      20002,      302,  0
10986787467,      12827040,      20002,      303,  0
11020797799,      12827040,      20002,      304,  0
11063027068,      12827040,      20002,      305,  0
11084550577,      12827040,      20002,      306,  0
11136663630,      12827040,      20002,      307,  0
11165796158,      12827040,      20002,      308,  0
11207681580,      12827040,      20002,      309,  0
11250970181,      12827040,      20002,      310,  0
11265400143,      12827040,      20002,      311,  0
11303412349,      12827040,      20002,      312,  0
11315975859,      12827040,      20002,      313,  0
11328079769,      12827040,      20002,      314,  0
11367858426,      12827040,      20002,      315,  0
11420988270,      12827040,      20002,      316,  0
11440753850,      12827040,      20002,      317,  0
11475220161,      12827040,      20002,      318,  0
11516754670,      12827040,      20002,      319,  0
11535691985,      12827040,      20002,      320,  0
11588588567,      12827040,      20002,      321,  0
11642289996,      12827040,      20002,      322,  0
11676199635,      12827040,      20002,      323,  0
11732396440,      13116802,      20002,      324,  0
11784231201,      12827040,      20002,      325,  0
11829487291,      12827040,      20002,      326,  0
11849766865,      12827040,      20002,      327,  0
11869268350,      12838560,      20002,      328,  0
11910189396,      12827040,      20002,      329,  0
11927787383,      12827040,      20002,      330,  0
11983707703,      12827040,      20002,      331,  0
12002912940,      12838560,      20002,      332,  0
12036158948,      12827040,      20002,      333,  0
12090598053,      12827040,      20002,      334,  0
12130974724,      12827040,      20002,      335,  0
12161050541,      12827040,      20002,      336,  0
12193127787,      12827040,      20002,      337,  0
12216210677,      12827040,      20002,      338,  0
12254341882,      12827040,      20002,      339,  0
12267643830,      12827040,      20002,      340,  0
12317349409,      12827040,      20002,      341,  0
12345679623,      12827040,      20002,      342,  0
12359025958,      12827040,      20002,      343,  0
12380094195,      12827040,      20002,      344,  0
12424468251,      12827040,      20002,      345,  0
12477698377,      12827040,      20002,      346,  0
12505332433,      12827040,      20002,      347,  0
12552832710,      12827040,      20002,      348,  0
12597156581,      12827040,      20002,      349,  0
12651080203,      12827040,      20002,      350,  0
12697916008,      12827040,      20002,      351,  0
12747409806,      12827040,      20002,      352,  0
12786706493,      12827040,      20002,      353,  0
12803126431,      12827040,      20002,      354,  0
12826213054,      12827040,      20002,      355,  0
12865416675,      12827040,      20002,      356,  0
12918656599,      12827040,      20002,      357,  0
12932953955,      12827040,      20002,      358,  0
12966547971,      12827040,      20002,      359,  0
13005653134,      12827040,      20002,      360,  0
13044644953,      12827040,      20002,      361,  0
13094427402,      12827040,      20002,      362,  0
13130706535,      12827040,      20002,      363,  0
13176463995,      12827040,      20002,      364,  0
13200486105,      12827040,      20002,      365,  0
13237309653,      12827040,      20002,      366,  0
13292510176,      12827040,      20002,      367,  0
13313801143,      12827040,      20002,      368,  0
13344215178,      12827040,      20002,      369,  0
13387660281,      12827040,      20002,      370,  0
13420053072,      12827040,      20002,      371,  0
13464585933,      12827040,      20002,      372,  0
13486288493,      12827040,      20002,      373,  0
13510027470,      12827040,      20002,      374,  0
13522463281,      12827040,      20002,      375,  0
13573967930,      12827040,      20002,      376,  0
13600667360,      12827040,      20002,      377,  0
13636960866,      12827040,      20002,      378,  0
13660330691,      12827040,      20002,      379,  0
13675432260,      12827040,      20002,      380,  0
13728684310,      12827040,      20002,      381,  0
13765174160,      12827040,      20002,      382,  0
13821656625,      12827040,      20002,      383,  0
13849406410,      12827040,      20002,      384,  0
13863138133,      12827040,      20002,      385,  0
13875055293,      12827040,      20002,      386,  0
13900418906,      12827040,      20002,      387,  0
13983936375,      12827040,      20002,      389,  0
14004539126,      12827040,      20002,      390,  0
14059359475,      12827040,      20002,      391,  0
14074983156,      12827040,      20002,      392,  0
14119897655,      12827040,      20002,      393,  0
14135915999,      12827040,      20002,      394,  0
14188124153,      12827040,      20002,      395,  0
14222040413,      12827040,      20002,      396,  0
14270045446,      12827040,      20002,      397,  0
14308758225,      12827040,      20002,      398,  0
14355185153,      12827040,      20002,      399,  0
14371369153,      12827040,      20002,      400,  0
14427266606,      12827040,      20002,      401,  0
14451789772,      12827040,      20002,      402,  0
14501300954,      12827040,      20002,      403,  0
14547868194,      12827040,      20002,      404,  0
14567644799,      12827040,      20002,      405,  0
14614872271,      12827040,      20002,      406,  0
14672389664,      12827040,      20002,      407,  0
14733034740,      12827040,      20002,      409,  0
14775270957,      12827040,      20002,      410,  0
14830482652,      12827040,      20002,      412,  0
14848561241,      12827040,      20002,      413,  0
14865588766,      12827040,      20002,      414,  0
14904480812,      12827040,      20002,      415,  0
14947384981,      12827040,      20002,      416,  0
14973657668,      12827040,      20002,      417,  0
15021228234,      12827040,      20002,      418,  0
15034695967,      12827040,      20002,      419,  0
15065031258,      12827040,      20002,      420,  0
15097859058,      12827040,      20002,      421,  0
15123940351,      12827040,      20002,      422,  0
15135874269,      12827040,      20002,      423,  0
15153451355,      12827040,      20002,      424,  0
15173100560,      16863139,      20002,      425,  0
15217463218,      12827040,      20002,      426,  0
15271669000,      12827040,      20002,      427,  0
15289888360,      16438274,      20002,      428,  0
15325460760,      15705733,      20002,      429,  0
15381256160,      16471244,      20002,      430,  0
15407419135,      12827040,      20002,      431,  0
15448925623,      12827040,      20002,      432,  0
15485875600,      12895623,      20002,      433,  0
15535910753,      12827040,      20002,      434,  0
15590645616,      12827040,      20002,      435,  0
15639199082,      12827040,      20002,      436,  0
15668720873,      12827040,      20002,      437,  0
15718148729,      12827040,      20002,      438,  0
15764741516,      12827040,      20002,      439,  0
15816099485,      12827040,      20002,      440,  0
15861157731,      12827040,      20002,      441,  0
15896951724,      12827040,      20002,      442,  0
15932103911,      12827040,      20002,      443,  0
15975172311,      12827040,      20002,      444,  0
16022170084,      12827040,      20002,      445,  0
16040344201,      12827040,      20002,      446,  0
16061176549,      12827040,      20002,      447,  0
16112301368,      12827040,      20002,      448,  0
16132579029,      12827040,      20002,      449,  0
16158881900,      12827040,      20002,      450,  0
16212069482,      12827040,      20002,      451,  0
16246164669,      12827040,      20002,      452,  0
16267175766,      12827040,      20002,      453,  0
16309580849,      12827040,      20002,      454,  0
16331628836,      12827040,      20002,      455,  0
16379678614,      12827040,      20002,      456,  0
16397998393,      12827040,      20002,      457,  0
16435888656,      12827040,      20002,      458,  0
16488374549,      12827040,      20002,      459,  0
16531543645,      12827040,      20002,      460,  0
16582120598,      12827040,      20002,      461,  0
16629929218,      12827040,      20002,      462,  0
16669193038,      12827040,      20002,      463,  0
16716556084,      12827040,      20002,      464,  0
16741518079,      12827040,      20002,      465,  0
16794312085,      12827040,      20002,      466,  0
16814354340,      12827040,      20002,      467,  0
16846733291,      12827040,      20002,      468,  0
16888665530,      12827040,      20002,      469,  0
16915562768,      12827040,      20002,      470,  0
16955629855,      12827040,      20002,      471,  0
17004956316,      12827040,      20002,      472,  0
17035267106,      12827040,      20002,      473,  0
17065365940,      12827040,      20002,      474,  0
17105061328,      12827040,      20002,      475,  0
17158861679,      12827040,      20002,      476,  0
17211712823,      12827040,      20002,      477,  0
17244914468,      12827040,      20002,      478,  0
17270256879,      12827040,      20002,      479,  0
17293433325,      12827040,      20002,      480,  0
17319183934,      12827040,      20002,      481,  0
17365877918,      12827040,      20002,      482,  0
17400257566,      12827040,      20002,      483,  0
17452063784,      12827040,      20002,      484,  0
17477440755,      12827040,      20002,      485,  0
17489252869,      12827040,      20002,      486,  0
17514423344,      12827040,      20002,      487,  0
17556494270,      12827040,      20002,      488,  0
17576369570,      12827040,      20002,      489,  0
17632887519,      12827040,      20002,      490,  0
17649845210,      12827040,      20002,      491,  0
17671208241,      12827040,      20002,      492,  0
17707935513,      12827040,      20002,      493,  0
17741379313,      12827040,      20002,      494,  0
17794748681,      12827040,      20002,      495,  0
17825362771,      12827040,      20002,      496,  0
17876193471,      12827040,      20002,      497,  0
17919346313,      12827040,      20002,      498,  0
17947247324,      12827040,      20002,      499,  0
17980289560,      12827040,      20002,      500,  0
18025472078,      12827040,      20002,      501,  0
18062434119,      12827040,      20002,      502,  0
18086667046,      12827040,      20002,      503,  0
18130741305,      12827040,      20002,      504,  0
18153464033,      12827040,      20002,      505,  0
18175382949,      12827040,      20002,      506,  0
18211093460,      12827040,      20002,      507,  0
18238822716,      12827040,      20002,      508,  0
18254909340,      12827040,      20002,      509,  0
18307656808,      12827040,      20002,      510,  0
18343690111,      12827040,      20002,      511,  0
18363786080,      12827040,      20002,      512,  0
18395975713,      12827040,      20002,      513,  0
18439570066,      12827040,      20002,      514,  0
18469297938,      12827040,      20002,      515,  0
18500906565,      12827040,      20002,      516,  0
18540637507,      12827040,      20002,      517,  0
18557420892,      12827040,      20002,      518,  0
18602856624,      12827040,      20002,      520,  0
18635826479,      12827040,      20002,      521,  0
18682313265,      12827040,      20002,      522,  0
18739343720,      13384534,      20002,      523,  0
18751458936,      12861600,      20002,      524,  0
18805053474,      12827040,      20002,      525,  0
18822276120,      16514108,      20002,      526,  0
18886902635,      12827040,      20002,      528,  0
18905493760,      16297805,      20002,      529,  0
18934001280,      14017871,      20002,      530,  0
18975897360,      16116599,      20002,      531,  0
19010629920,      12850534,      20002,      532,  0
19059813176,      12827040,      20002,      533,  0
19074825340,      12827040,      20002,      534,  0
19108704996,      12827040,      20002,      535,  0
19137121749,      12827040,      20002,      536,  0
19191637023,      12827040,      20002,      537,  0
19245406900,      12827040,      20002,      538,  0
19266046482,      12827040,      20002,      539,  0
19321114303,      12827040,      20002,      540,  0
19371147949,      12827040,      20002,      541,  0
19406599032,      12827040,      20002,      542,  0
19427073981,      12827040,      20002,      543,  0
19468071613,      12827040,      20002,      544,  0
19514729866,      12827040,      20002,      545,  0
19560133410,      12827040,      20002,      546,  0
19612554579,      12827040,      20002,      547,  0
19650058479,      12827040,      20002,      548,  0
19706482659,      12827040,      20002,      549,  0
19747960966,      12827040,      20002,      550,  0
19760041291,      12827040,      20002,      551,  0
19788714639,      12827040,      20002,      552,  0
19805033239,      12827040,      20002,      553,  0
19854137074,      12827040,      20002,      554,  0
19874508327,      12827040,      20002,      555,  0
19903975190,      12827040,      20002,      556,  0
19948270247,      12827040,      20002,      557,  0
19960495969,      12827040,      20002,      558,  0
19980431408,      12827040,      20002,      559,  0
19999036725,      12827040,      20002,      560,  0
20042285167,      12827040,      20002,      561,  0
