1754,7791,0
1740,7611,0
1861,7587,0
1530,7310,0
1988,7741,0
1699,7425,0
1851,7910,0
1701,7294,0
1527,7352,0
1748,7435,0
1642,7870,0
1474,7663,0
1815,7401,0
1864,7592,0
1612,7829,0
1582,7544,0
1698,7566,0
1664,7618,0
1536,7954,0
1820,7204,0


