1370,7817,0
1327,7364,0
1570,7477,0
1279,7488,0
1568,7893,9
1519,7252,0
1523,7570,0
1224,7424,4
1696,7437,0
1399,7972,3
1405,7338,0
1276,7448,0
1504,7377,0
1488,7517,0
1251,7848,0
1589,8267,0
1319,7458,0
1270,7278,8
1422,7420,0
1660,7514,0
1063,7609,0
