node->nodeId,packet_send,packet_recv,packetSize_send,packetSize_recv,sendToRecv_delay,generateToRecv_delay,cache_hitTimes,packet_lostTimes,interestPacket_send,dataPacket_send,interestPacket_recv,dataPacket_recv,distRequestPacket_send,distAnswerPacket_send,distRequestPacket_recv,distAnswerPacket_recv,fakeInterest_send,fakeData_send,fakeInterest_recv,fakeData_recv,cs_size
1,8422,5968,12296120,179040,0,27288360,0,0,0,8422,5968,0,0,0,0,0,0,0,0,0,0
2,19778,14870,20341640,12489560,0,25700835130581,474,0,5968,13810,6448,8422,0,0,0,0,0,0,0,0,1460000
3,4884,4066,6059570,4702270,0,25708505852356,113,0,749,4135,863,3203,0,0,0,0,0,0,0,0,1089160
4,10179,6090,12393160,6160100,0,25716278964883,178,0,1726,8453,1910,4180,0,0,0,0,0,0,0,0,1460000
5,3716,3716,4584520,4461540,0,25723979276995,67,0,588,3128,674,3042,0,0,0,0,0,0,0,0,854100
6,4844,4026,6035490,4666750,0,25721503148336,109,0,725,4119,847,3179,0,0,0,0,0,0,0,0,1054120
7,4898,4080,6055700,4727000,0,25716259978744,93,0,766,4132,860,3220,0,0,0,0,0,0,0,0,1113980
8,5001,4186,6115990,4818840,0,25723977191136,71,0,829,4172,904,3282,0,0,0,0,0,0,0,0,1204500
9,11220,6312,13775740,6304040,0,25716286017306,208,0,1822,9398,2036,4276,0,0,0,0,0,0,0,0,1460000
10,18907,11545,21456650,10003140,0,25708576324565,484,0,4299,14608,4792,6753,0,0,0,0,0,0,0,0,1460000
11,7799,5345,9384540,5671570,0,25708552202420,88,0,1400,6399,1491,3854,0,0,0,0,0,0,0,0,1460000
12,190,990,5700,1445400,0,8643838619458,0,15,190,0,0,990,0,0,0,0,0,0,0,0,0
13,159,968,4770,1413280,0,8359297560119,0,8,159,0,0,968,0,0,0,0,0,0,0,0,0
14,294,1097,8820,1601620,0,8378769637531,0,4,294,0,0,1097,0,0,0,0,0,0,0,0,0
15,232,1034,6960,1509640,0,8724411295355,0,12,232,0,0,1034,0,0,0,0,0,0,0,0,0
16,186,992,5580,1448320,0,8370090481524,0,7,186,0,0,992,0,0,0,0,0,0,0,0,0
17,234,1039,7020,1516940,0,8308203678540,0,10,234,0,0,1039,0,0,0,0,0,0,0,0,0
18,241,1049,7230,1531540,0,8777053896344,0,9,241,0,0,1049,0,0,0,0,0,0,0,0,0
19,207,1009,6210,1473140,0,8354308011888,0,8,207,0,0,1009,0,0,0,0,0,0,0,0,0
20,224,1027,6720,1499420,0,8307590808973,0,11,224,0,0,1027,0,0,0,0,0,0,0,0,0
21,240,1045,7200,1525700,0,8746607147972,0,9,240,0,0,1045,0,0,0,0,0,0,0,0,0
22,202,1010,6060,1474600,0,8394362462046,0,7,202,0,0,1010,0,0,0,0,0,0,0,0,0
23,237,1034,7110,1509640,0,8228581678224,0,17,237,0,0,1034,0,0,0,0,0,0,0,0,0
24,263,1063,7890,1551980,0,8705906109004,0,11,263,0,0,1063,0,0,0,0,0,0,0,0,0
25,237,1044,7110,1524240,0,8384799285537,0,6,237,0,0,1044,0,0,0,0,0,0,0,0,0
26,173,979,5190,1429340,0,8354848006580,0,7,173,0,0,979,0,0,0,0,0,0,0,0,0
27,184,991,5520,1446860,0,8771902459261,0,7,184,0,0,991,0,0,0,0,0,0,0,0,0
28,179,986,5370,1439560,0,8395680846360,0,8,179,0,0,986,0,0,0,0,0,0,0,0,0
29,230,1033,6900,1508180,0,8361946396599,0,8,230,0,0,1033,0,0,0,0,0,0,0,0,0
30,144,952,4320,1389920,0,8763723046611,0,7,144,0,0,952,0,0,0,0,0,0,0,0,0
31,313,1121,9390,1636660,0,8376831091820,0,7,313,0,0,1121,0,0,0,0,0,0,0,0,0
32,215,1023,6450,1493580,0,8357925823931,0,8,215,0,0,1023,0,0,0,0,0,0,0,0,0
33,205,1007,6150,1470220,0,8795761111794,0,6,205,0,0,1007,0,0,0,0,0,0,0,0,0
34,229,1036,6870,1512560,0,8344188955720,0,9,229,0,0,1036,0,0,0,0,0,0,0,0,0
35,264,1070,7920,1562200,0,8388283457999,0,4,264,0,0,1070,0,0,0,0,0,0,0,0,0
36,250,1057,7500,1543220,0,8767685783595,0,10,250,0,0,1057,0,0,0,0,0,0,0,0,0
37,281,1085,8430,1584100,0,8394002722322,0,8,281,0,0,1085,0,0,0,0,0,0,0,0,0
38,212,1019,6360,1487740,0,8379329567959,0,7,212,0,0,1019,0,0,0,0,0,0,0,0,0
39,236,1046,7080,1527160,0,8822632154838,0,3,236,0,0,1046,0,0,0,0,0,0,0,0,0
40,274,1072,8220,1565120,0,8340549051225,0,13,274,0,0,1072,0,0,0,0,0,0,0,0,0
41,209,1010,6270,1474600,0,8277978928215,0,14,209,0,0,1010,0,0,0,0,0,0,0,0,0
42,227,1035,6810,1511100,0,8740700527902,0,9,227,0,0,1035,0,0,0,0,0,0,0,0,0
43,222,1020,6660,1489200,0,8263157640767,0,14,222,0,0,1020,0,0,0,0,0,0,0,0,0
44,167,972,5010,1419120,0,8317445670801,0,11,167,0,0,972,0,0,0,0,0,0,0,0,0
45,265,1072,7950,1565120,0,8760978467075,0,8,265,0,0,1072,0,0,0,0,0,0,0,0,0
46,204,1007,6120,1470220,0,8358023474839,0,10,204,0,0,1007,0,0,0,0,0,0,0,0,0
47,170,976,5100,1424960,0,8358812470718,0,7,170,0,0,976,0,0,0,0,0,0,0,0,0
total ,107647,107174,118739090,118160050,0,562520989705128,1885,319,26871,80776,26793,80381,0,0,0,0,0,0,0,0
