node->getNodeTime(),      generateToRecv_Delay,      sendToRecv_Delay,      ccnMsg->msg_chunk_num
852509894,      9420600,      20000,      24,  0
888764396,      9420600,      20000,      25,  0
909424626,      9420600,      20000,      26,  0
962696293,      9420600,      20000,      27,  0
977374377,      9420600,      20000,      28,  0
1010438202,      9420600,      20000,      29,  0
1033250641,      9420600,      20000,      30,  0
1087081802,      9420600,      20000,      31,  0
1111220425,      9420600,      20000,      32,  0
1140430094,      9420600,      20000,      33,  0
1176826560,      10191414,      20000,      34,  0
1216088160,      12936362,      20000,      35,  0
1299895680,      9450021,      20000,      37,  0
1324828446,      9420600,      20000,      38,  0
1366437320,      9449664,      20000,      39,  0
1410257040,      9452500,      20000,      40,  0
1442466823,      9420600,      20000,      41,  0
1492912040,      9445542,      20000,      42,  0
1515264490,      9420600,      20000,      43,  0
1543313317,      9420600,      20000,      44,  0
1599679513,      9420600,      20000,      45,  0
1642068757,      9420600,      20000,      46,  0
1674284996,      9420600,      20000,      47,  0
1704579957,      9420600,      20000,      48,  0
1748226646,      9420600,      20000,      49,  0
1782448609,      9420600,      20000,      50,  0
1838524399,      9420600,      20000,      51,  0
1857103074,      9420600,      20000,      52,  0
1898734359,      9420600,      20000,      53,  0
1939361906,      9420600,      20000,      54,  0
1987763924,      9420600,      20000,      55,  0
2020329332,      9420600,      20000,      56,  0
2040770878,      9420600,      20000,      57,  0
2078447930,      9420600,      20000,      58,  0
2098051973,      9420600,      20000,      59,  0
2114552130,      9420600,      20000,      60,  0
2149379276,      9420600,      20000,      61,  0
2207066873,      9420600,      20000,      62,  0
2250724144,      9420600,      20000,      63,  0
2297433439,      9420600,      20000,      64,  0
2322856611,      9420600,      20000,      65,  0
2361843913,      9420600,      20000,      66,  0
2380643564,      9420600,      20000,      67,  0
2398185751,      9420600,      20000,      68,  0
2417532593,      9420600,      20000,      69,  0
2432694625,      9420600,      20000,      70,  0
2446828792,      9420600,      20000,      71,  0
2466741353,      9420600,      20000,      72,  0
2515694477,      9420600,      20000,      73,  0
2558049130,      9420600,      20000,      74,  0
2599604623,      9420600,      20000,      75,  0
2615652030,      9420600,      20000,      76,  0
2651636244,      9420600,      20000,      77,  0
2666582270,      9420600,      20000,      78,  0
2699819834,      9420600,      20000,      79,  0
2738285280,      9420600,      20000,      80,  0
2752391861,      9420600,      20000,      81,  0
2810791560,      9420600,      20000,      82,  0
2864050287,      9420600,      20000,      83,  0
2922347456,      9420600,      20000,      84,  0
2974699078,      9420600,      20000,      85,  0
2986573508,      9420600,      20000,      86,  0
3026000150,      9420600,      20000,      87,  0
3045301653,      9420600,      20000,      88,  0
3099638259,      9420600,      20000,      89,  0
3128095194,      9420600,      20000,      90,  0
3166846163,      9420600,      20000,      91,  0
3210640903,      9420600,      20000,      92,  0
3247120252,      9420600,      20000,      93,  0
3273016921,      9420600,      20000,      94,  0
3311653011,      9420600,      20000,      95,  0
3358270661,      9420600,      20000,      96,  0
3371605525,      9420600,      20000,      97,  0
3422214429,      9420600,      20000,      98,  0
3474693666,      9420600,      20000,      99,  0
3532132828,      9420600,      20000,      100,  0
3586018103,      9420600,      20000,      101,  0
3628854752,      9420600,      20000,      102,  0
3701407022,      9420600,      20000,      104,  0
3743441332,      9420600,      20000,      105,  0
3784530623,      9420600,      20000,      106,  0
3828943587,      9420600,      20000,      107,  0
3855984050,      9420600,      20000,      108,  0
3871128850,      9420600,      20000,      109,  0
3893258077,      9420600,      20000,      110,  0
3928797325,      9420600,      20000,      111,  0
3953560887,      9420600,      20000,      112,  0
3998845114,      9420600,      20000,      113,  0
4032552819,      9420600,      20000,      114,  0
4088351360,      9420600,      20000,      115,  0
4115745684,      9420600,      20000,      116,  0
4147726145,      9420600,      20000,      117,  0
4175521879,      9420600,      20000,      118,  0
4226131005,      9420600,      20000,      119,  0
4269369242,      9420600,      20000,      120,  0
4303565283,      9420600,      20000,      121,  0
4348513999,      9420600,      20000,      122,  0
4389245561,      9420600,      20000,      123,  0
4420266881,      9420600,      20000,      124,  0
4463433194,      9420600,      20000,      125,  0
4491330447,      9420600,      20000,      126,  0
4531467872,      9420600,      20000,      127,  0
4577287547,      9420600,      20000,      128,  0
4623560830,      9420600,      20000,      129,  0
4681777560,      12932212,      20000,      130,  0
4720686640,      9647043,      20000,      131,  0
4757031880,      9436641,      20000,      132,  0
4780916720,      9471064,      20000,      133,  0
4824602012,      9420600,      20000,      134,  0
4841480809,      9420600,      20000,      135,  0
4880103789,      9420600,      20000,      136,  0
4922925312,      9420600,      20000,      137,  0
4970860840,      9432283,      20000,      138,  0
4998958120,      10448686,      20000,      139,  0
5055599482,      9420600,      20000,      140,  0
5105935195,      9420600,      20000,      141,  0
5126407947,      9420600,      20000,      142,  0
5182875465,      9420600,      20000,      143,  0
5230290258,      9420600,      20000,      144,  0
5247630066,      9420600,      20000,      145,  0
5277242694,      9420600,      20000,      146,  0
5332982049,      9420600,      20000,      147,  0
5384930816,      9420600,      20000,      148,  0
5433690463,      9420600,      20000,      149,  0
5459259779,      9420600,      20000,      150,  0
5513438297,      9420600,      20000,      151,  0
5548391581,      9420600,      20000,      152,  0
5567675576,      9420600,      20000,      153,  0
5619748705,      9420600,      20000,      154,  0
5653091000,      9420600,      20000,      155,  0
5687943063,      9420600,      20000,      156,  0
5708052343,      9420600,      20000,      157,  0
5753723492,      9420600,      20000,      158,  0
5793580736,      9420600,      20000,      159,  0
5844418337,      9420600,      20000,      160,  0
5864424191,      9420600,      20000,      161,  0
5899395301,      9420600,      20000,      162,  0
5917533801,      9420600,      20000,      163,  0
5944388784,      9420600,      20000,      164,  0
5998513187,      9420600,      20000,      165,  0
6049289780,      9420600,      20000,      166,  0
6084146376,      9420600,      20000,      167,  0
6114249340,      9420600,      20000,      168,  0
6154376347,      9420600,      20000,      169,  0
6173121811,      9420600,      20000,      170,  0
6189840482,      9420600,      20000,      171,  0
6218507794,      9420600,      20000,      172,  0
6245670139,      9420600,      20000,      173,  0
6277314890,      9420600,      20000,      174,  0
6316259294,      9420600,      20000,      175,  0
6358715936,      9420600,      20000,      176,  0
6393168519,      9420600,      20000,      177,  0
6446103988,      9420600,      20000,      178,  0
6481971619,      9420600,      20000,      179,  0
6519700850,      9420600,      20000,      180,  0
6570155602,      9420600,      20000,      181,  0
6593250558,      9420600,      20000,      182,  0
6639006260,      9420600,      20000,      183,  0
6696698200,      9420600,      20000,      184,  0
6750312215,      9420600,      20000,      185,  0
6781184227,      9420600,      20000,      186,  0
6829459161,      9420600,      20000,      187,  0
6854859800,      9420600,      20000,      188,  0
6906977586,      9420600,      20000,      189,  0
6920954456,      9420600,      20000,      190,  0
6978722199,      9420600,      20000,      191,  0
7000254648,      9420600,      20000,      192,  0
7052355914,      9420600,      20000,      193,  0
7068687324,      9420600,      20000,      194,  0
7094465696,      9420600,      20000,      195,  0
7143946628,      9420600,      20000,      196,  0
7158033095,      9420600,      20000,      197,  0
7191097568,      9420600,      20000,      198,  0
7235111379,      9420600,      20000,      199,  0
7252356258,      9420600,      20000,      200,  0
7291070078,      9420600,      20000,      201,  0
7330550592,      9420600,      20000,      202,  0
7356446808,      9420600,      20000,      203,  0
7390392843,      9420600,      20000,      204,  0
7430559387,      9420600,      20000,      205,  0
7471155580,      9420600,      20000,      206,  0
7493751998,      9420600,      20000,      207,  0
7508706612,      9420600,      20000,      208,  0
7563543175,      9420600,      20000,      209,  0
7597729757,      9420600,      20000,      210,  0
7648036423,      9420600,      20000,      211,  0
7676404482,      9420600,      20000,      212,  0
7704167886,      9420600,      20000,      213,  0
7746643189,      9420600,      20000,      214,  0
7770352136,      9420600,      20000,      215,  0
7811277179,      9420600,      20000,      216,  0
7837354253,      9420600,      20000,      217,  0
7858285774,      9420600,      20000,      218,  0
7875092485,      9420600,      20000,      219,  0
7923319778,      9420600,      20000,      220,  0
7944360240,      9420600,      20000,      221,  0
7970787783,      9420600,      20000,      222,  0
7993259913,      9420600,      20000,      223,  0
8029834477,      9420600,      20000,      224,  0
